Complexity metrics,Qua, 13 dez 2017 11:02:27 BRST
"org.argouml.uml.ui.TableModelTaggedValues.removed(MElementEvent)",1,1,1
"org.argouml.uml.ui.TableModelTaggedValues.roleAdded(MElementEvent)",1,1,1
"org.argouml.uml.ui.TableModelTaggedValues.roleRemoved(MElementEvent)",1,1,1
"org.argouml.uml.ui.TableModelTaggedValues.setTarget(MModelElement)",1,3,3
"org.argouml.uml.ui.TableModelTaggedValues.setValueAt(Object,int,int)",3,7,10
"org.argouml.uml.ui.TableModelTaggedValues.vetoableChange(PropertyChangeEvent)",1,1,1
"org.argouml.uml.ui.UMLAction.UMLAction(String)",1,1,1
"org.argouml.uml.ui.UMLAction.UMLAction(String,boolean)",1,1,1
"org.argouml.uml.ui.UMLAction.UMLAction(String,boolean,boolean)",1,4,4
"org.argouml.uml.ui.UMLAction.actionPerformed(ActionEvent)",1,1,1
"org.argouml.uml.ui.UMLAction.getMnemonic(String)",1,1,1
"org.argouml.uml.ui.UMLAction.getShortcut(String)",1,1,1
"org.argouml.uml.ui.UMLAction.markNeedsSave()",1,1,1
"org.argouml.uml.ui.UMLAction.shouldBeEnabled()",1,1,1
"org.argouml.uml.ui.UMLAction.stripJunk(String)",1,2,3
"org.argouml.uml.ui.UMLAction.updateEnabled()",1,1,1
"org.argouml.uml.ui.UMLAction.updateEnabled(Object)",1,1,1
"org.argouml.uml.ui.UMLAssociationEndListModel.UMLAssociationEndListModel(UMLUserInterfaceContainer,String,boolean)",1,1,1
"org.argouml.uml.ui.UMLAssociationEndListModel.add(int)",1,2,2
"org.argouml.uml.ui.UMLAssociationEndListModel.buildPopup(JPopupMenu,int)",1,5,5
"org.argouml.uml.ui.UMLAssociationEndListModel.delete(int)",1,3,3
"org.argouml.uml.ui.UMLAssociationEndListModel.getAssociationEnds()",1,2,2
"org.argouml.uml.ui.UMLAssociationEndListModel.getModelElementAt(int)",1,1,1
"org.argouml.uml.ui.UMLAssociationEndListModel.moveDown(int)",1,2,2
"org.argouml.uml.ui.UMLAssociationEndListModel.moveUp(int)",1,2,2
"org.argouml.uml.ui.UMLAssociationEndListModel.recalcModelElementSize()",1,2,2
"org.argouml.uml.ui.UMLAssociationsListModel.UMLAssociationsListModel(UMLUserInterfaceContainer,String,boolean)",1,1,1
"org.argouml.uml.ui.UMLAssociationsListModel.createModelElement()",1,1,1
"org.argouml.uml.ui.UMLAssociationsListModel.isProperClass(Object)",1,1,1
"org.argouml.uml.ui.UMLAttributesListModel.UMLAttributesListModel(UMLUserInterfaceContainer,String,boolean)",1,1,1
"org.argouml.uml.ui.UMLAttributesListModel.add(int)",1,2,2
"org.argouml.uml.ui.UMLAttributesListModel.delete(int)",1,4,5
"org.argouml.uml.ui.UMLAttributesListModel.getCache()",1,2,2
"org.argouml.uml.ui.UMLAttributesListModel.getRawCollection()",1,2,2
"org.argouml.uml.ui.UMLAttributesListModel.isProperClass(Object)",1,1,1
"org.argouml.uml.ui.UMLAttributesListModel.moveDown(int)",1,2,2
"org.argouml.uml.ui.UMLAttributesListModel.moveUp(int)",1,2,2
"org.argouml.uml.ui.UMLAttributesListModel.resetCache()",1,1,1
"org.argouml.uml.ui.UMLBooleanProperty.UMLBooleanProperty(String)",1,1,1
"org.argouml.uml.ui.UMLBooleanProperty.getPropertyName()",1,1,1
"org.argouml.uml.ui.UMLBooleanProperty.isAffected(MElementEvent)",2,3,4
"org.argouml.uml.ui.UMLChangeAction.UMLChangeAction(String)",1,1,1
"org.argouml.uml.ui.UMLChangeAction.UMLChangeAction(String,boolean)",1,1,1
"org.argouml.uml.ui.UMLChangeAction.actionPerformed(ActionEvent)",1,1,1
"org.argouml.uml.ui.UMLChangeDispatch.UMLChangeDispatch(Container,int)",1,1,1
"org.argouml.uml.ui.UMLChangeDispatch.dispatch(Container)",2,5,12
"org.argouml.uml.ui.UMLChangeDispatch.listRoleItemSet(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLChangeDispatch.propertySet(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLChangeDispatch.recovered(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLChangeDispatch.removed(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLChangeDispatch.roleAdded(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLChangeDispatch.roleRemoved(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLChangeDispatch.run()",1,3,4
"org.argouml.uml.ui.UMLChangeDispatch.targetChanged()",1,1,1
"org.argouml.uml.ui.UMLChangeDispatch.targetReasserted()",1,1,1
"org.argouml.uml.ui.UMLCheckBox.UMLCheckBox(String,UMLUserInterfaceContainer,UMLBooleanProperty)",1,1,1
"org.argouml.uml.ui.UMLCheckBox.itemStateChanged(ItemEvent)",1,1,1
"org.argouml.uml.ui.UMLCheckBox.listRoleItemSet(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLCheckBox.propertySet(MElementEvent)",1,2,2
"org.argouml.uml.ui.UMLCheckBox.recovered(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLCheckBox.removed(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLCheckBox.roleAdded(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLCheckBox.roleRemoved(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLCheckBox.targetChanged()",1,1,1
"org.argouml.uml.ui.UMLCheckBox.targetReasserted()",1,1,1
"org.argouml.uml.ui.UMLCheckBox.update()",1,3,5
"org.argouml.uml.ui.UMLClassifierComboBoxModel.UMLClassifierComboBoxModel(UMLUserInterfaceContainer,String,String,String,String,boolean,Class,boolean)",1,1,1
"org.argouml.uml.ui.UMLClassifierComboBoxModel.makeSelection(MModel,MClassifier)",1,13,13
"org.argouml.uml.ui.UMLClassifierComboBoxModel.roleAdded(MElementEvent)",1,6,6
"org.argouml.uml.ui.UMLClassifierComboBoxModel.targetChanged()",1,4,4
"org.argouml.uml.ui.UMLClassifierListModel.UMLClassifierListModel(UMLUserInterfaceContainer,String,boolean,Class,Class)",1,1,1
"org.argouml.uml.ui.UMLClassifierListModel.add(int)",1,4,4
"org.argouml.uml.ui.UMLClassifierListModel.buildPopup(JPopupMenu,int)",1,2,2
"org.argouml.uml.ui.UMLClassifierListModel.createCollection(int)",1,1,1
"org.argouml.uml.ui.UMLClassifierListModel.delete(int)",1,3,4
"org.argouml.uml.ui.UMLClassifierListModel.getCache()",1,2,2
"org.argouml.uml.ui.UMLClassifierListModel.getRawCollection()",1,2,2
"org.argouml.uml.ui.UMLClassifierListModel.isProperClass(Object)",1,1,1
"org.argouml.uml.ui.UMLClassifierListModel.resetCache()",1,1,1
"org.argouml.uml.ui.UMLClassifierNameComparator.UMLClassifierNameComparator()",1,1,1
"org.argouml.uml.ui.UMLClassifiersListModel.UMLClassifiersListModel(UMLUserInterfaceContainer,String,boolean)",1,1,1
"org.argouml.uml.ui.UMLClassifiersListModel.addActor(int)",1,1,1
"org.argouml.uml.ui.UMLClassifiersListModel.addClass(int)",1,1,1
"org.argouml.uml.ui.UMLClassifiersListModel.addDatatype(int)",1,1,1
"org.argouml.uml.ui.UMLClassifiersListModel.addException(int)",1,1,1
"org.argouml.uml.ui.UMLClassifiersListModel.addInterface(int)",1,1,1
"org.argouml.uml.ui.UMLClassifiersListModel.addSignal(int)",1,1,1
"org.argouml.uml.ui.UMLClassifiersListModel.addUseCase(int)",1,1,1
"org.argouml.uml.ui.UMLClassifiersListModel.buildPopup(JPopupMenu,int)",1,4,4
"org.argouml.uml.ui.UMLClassifiersListModel.createModelElement()",1,1,1
"org.argouml.uml.ui.UMLClassifiersListModel.isProperClass(Object)",1,1,1
"org.argouml.uml.ui.UMLClientDependencyListModel.UMLClientDependencyListModel(UMLUserInterfaceContainer,String,boolean)",1,1,1
"org.argouml.uml.ui.UMLClientDependencyListModel.add(int)",1,3,3
"org.argouml.uml.ui.UMLClientDependencyListModel.delete(int)",1,3,3
"org.argouml.uml.ui.UMLClientDependencyListModel.formatElement(MModelElement)",1,3,4
"org.argouml.uml.ui.UMLClientDependencyListModel.getClientDependencies()",1,2,2
"org.argouml.uml.ui.UMLClientDependencyListModel.getModelElementAt(int)",1,1,1
"org.argouml.uml.ui.UMLClientDependencyListModel.moveDown(int)",1,2,2
"org.argouml.uml.ui.UMLClientDependencyListModel.moveUp(int)",1,2,2
"org.argouml.uml.ui.UMLClientDependencyListModel.open(int)",1,1,1
"org.argouml.uml.ui.UMLClientDependencyListModel.recalcModelElementSize()",1,2,2
"org.argouml.uml.ui.UMLComboBox.UMLComboBox(UMLComboBoxModel)",1,1,1
"org.argouml.uml.ui.UMLComboBox.listRoleItemSet(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLComboBox.propertySet(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLComboBox.recovered(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLComboBox.removed(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLComboBox.roleAdded(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLComboBox.roleRemoved(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLComboBox.setModel(ComboBoxModel)",1,4,4
"org.argouml.uml.ui.UMLComboBox.targetChanged()",1,1,1
"org.argouml.uml.ui.UMLComboBox.targetReasserted()",1,1,1
"org.argouml.uml.ui.UMLComboBoxEntry.UMLComboBoxEntry(MModelElement,Profile,boolean)",1,2,2
"org.argouml.uml.ui.UMLComboBoxEntry.checkCollision(String,String)",1,6,6
"org.argouml.uml.ui.UMLComboBoxEntry.compareTo(Object)",1,6,6
"org.argouml.uml.ui.UMLComboBoxEntry.findNamespace(MNamespace,MModel)",6,6,8
"org.argouml.uml.ui.UMLComboBoxEntry.getElement(MModel)",1,4,5
"org.argouml.uml.ui.UMLComboBoxEntry.getLongName()",1,3,3
"org.argouml.uml.ui.UMLComboBoxEntry.getShortName()",1,1,1
"org.argouml.uml.ui.UMLComboBoxEntry.isPhantom()",1,1,1
"org.argouml.uml.ui.UMLComboBoxEntry.nameChanged(MModelElement)",1,2,3
"org.argouml.uml.ui.UMLComboBoxEntry.setElement(MModelElement,boolean)",1,1,1
"org.argouml.uml.ui.UMLComboBoxEntry.toString()",1,1,1
"org.argouml.uml.ui.UMLComboBoxEntry.updateName()",1,2,2
"org.argouml.uml.ui.UMLComboBoxModel.UMLComboBoxModel(UMLUserInterfaceContainer,String,String,String,String,boolean,Class,boolean)",1,7,7
"org.argouml.uml.ui.UMLComboBoxModel.actionPerformed(ActionEvent)",1,4,4
"org.argouml.uml.ui.UMLComboBoxModel.addElementsFromProfileModel()",1,1,1
"org.argouml.uml.ui.UMLComboBoxModel.allowVoid()",1,1,1
"org.argouml.uml.ui.UMLComboBoxModel.collectElements(MNamespace,Profile,boolean)",7,8,9
"org.argouml.uml.ui.UMLComboBoxModel.getContainer()",1,1,1
"org.argouml.uml.ui.UMLComboBoxModel.getElementAt(int)",3,2,3
"org.argouml.uml.ui.UMLComboBoxModel.getGetMethod()",1,1,1
"org.argouml.uml.ui.UMLComboBoxModel.getModel()",1,1,1
"org.argouml.uml.ui.UMLComboBoxModel.getSelectedItem()",1,1,1
"org.argouml.uml.ui.UMLComboBoxModel.getSet()",1,1,1
"org.argouml.uml.ui.UMLComboBoxModel.getSetMethod()",1,1,1
"org.argouml.uml.ui.UMLComboBoxModel.getSize()",1,1,1
"org.argouml.uml.ui.UMLComboBoxModel.isAcceptible(MModelElement)",1,3,3
"org.argouml.uml.ui.UMLComboBoxModel.listRoleItemSet(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLComboBoxModel.propertySet(MElementEvent)",5,8,8
"org.argouml.uml.ui.UMLComboBoxModel.recovered(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLComboBoxModel.removed(MElementEvent)",3,4,4
"org.argouml.uml.ui.UMLComboBoxModel.roleAdded(MElementEvent)",1,3,3
"org.argouml.uml.ui.UMLComboBoxModel.roleRemoved(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLComboBoxModel.setModel(MModel)",1,1,1
"org.argouml.uml.ui.UMLComboBoxModel.setSelectedItem(Object)",1,1,1
"org.argouml.uml.ui.UMLComboBoxModel.targetChanged()",3,14,15
"org.argouml.uml.ui.UMLComboBoxModel.targetReasserted()",1,1,1
"org.argouml.uml.ui.UMLComboBoxModel.updateElement(MModelElement)",1,8,8
"org.argouml.uml.ui.UMLComboBoxNavigator.UMLComboBoxNavigator(UMLUserInterfaceContainer,String,JComboBox)",1,1,1
"org.argouml.uml.ui.UMLComboBoxNavigator.actionPerformed(ActionEvent)",1,4,4
"org.argouml.uml.ui.UMLConnectionListModel.UMLConnectionListModel(UMLUserInterfaceContainer,String,boolean)",1,1,1
"org.argouml.uml.ui.UMLConnectionListModel.add(int)",1,2,2
"org.argouml.uml.ui.UMLConnectionListModel.delete(int)",1,5,5
"org.argouml.uml.ui.UMLConnectionListModel.getConnections()",1,2,2
"org.argouml.uml.ui.UMLConnectionListModel.getModelElementAt(int)",1,3,3
"org.argouml.uml.ui.UMLConnectionListModel.moveDown(int)",1,2,2
"org.argouml.uml.ui.UMLConnectionListModel.moveUp(int)",1,2,2
"org.argouml.uml.ui.UMLConnectionListModel.open(int)",1,2,2
"org.argouml.uml.ui.UMLConnectionListModel.recalcModelElementSize()",1,2,2
"org.argouml.uml.ui.UMLConnectionListModel.roleAdded(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLEnumerationBooleanProperty.UMLEnumerationBooleanProperty(String,Class,String,String,Class,Object,Object)",1,3,3
"org.argouml.uml.ui.UMLEnumerationBooleanProperty.getProperty(Object)",1,5,7
"org.argouml.uml.ui.UMLEnumerationBooleanProperty.setProperty(Object,boolean)",1,5,6
"org.argouml.uml.ui.UMLExpressionBodyField.UMLExpressionBodyField(UMLExpressionModel,boolean)",1,1,1
"org.argouml.uml.ui.UMLExpressionBodyField.changedUpdate(DocumentEvent)",1,1,1
"org.argouml.uml.ui.UMLExpressionBodyField.insertUpdate(DocumentEvent)",1,1,1
"org.argouml.uml.ui.UMLExpressionBodyField.listRoleItemSet(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLExpressionBodyField.propertySet(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLExpressionBodyField.recovered(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLExpressionBodyField.removeUpdate(DocumentEvent)",1,1,1
"org.argouml.uml.ui.UMLExpressionBodyField.removed(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLExpressionBodyField.roleAdded(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLExpressionBodyField.roleRemoved(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLExpressionBodyField.targetChanged()",1,2,2
"org.argouml.uml.ui.UMLExpressionBodyField.targetReasserted()",1,1,1
"org.argouml.uml.ui.UMLExpressionBodyField.update()",1,5,5
"org.argouml.uml.ui.UMLExpressionLanguageField.UMLExpressionLanguageField(UMLExpressionModel,boolean)",1,1,1
"org.argouml.uml.ui.UMLExpressionLanguageField.changedUpdate(DocumentEvent)",1,1,1
"org.argouml.uml.ui.UMLExpressionLanguageField.insertUpdate(DocumentEvent)",1,1,1
"org.argouml.uml.ui.UMLExpressionLanguageField.listRoleItemSet(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLExpressionLanguageField.propertySet(MElementEvent)",1,3,3
"org.argouml.uml.ui.UMLExpressionLanguageField.recovered(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLExpressionLanguageField.removeUpdate(DocumentEvent)",1,1,1
"org.argouml.uml.ui.UMLExpressionLanguageField.removed(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLExpressionLanguageField.roleAdded(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLExpressionLanguageField.roleRemoved(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLExpressionLanguageField.targetChanged()",1,2,2
"org.argouml.uml.ui.UMLExpressionLanguageField.targetReasserted()",1,1,1
"org.argouml.uml.ui.UMLExpressionLanguageField.update()",1,5,5
"org.argouml.uml.ui.UMLExpressionModel.UMLExpressionModel(UMLUserInterfaceContainer,Class,String,Class,String,String)",1,4,4
"org.argouml.uml.ui.UMLExpressionModel.getBody()",2,2,3
"org.argouml.uml.ui.UMLExpressionModel.getExpression()",1,4,5
"org.argouml.uml.ui.UMLExpressionModel.getLanguage()",2,2,3
"org.argouml.uml.ui.UMLExpressionModel.propertySet(MElementEvent)",1,2,3
"org.argouml.uml.ui.UMLExpressionModel.setBody(String)",1,5,7
"org.argouml.uml.ui.UMLExpressionModel.setExpression(String,String)",1,3,3
"org.argouml.uml.ui.UMLExpressionModel.setLanguage(String)",1,5,7
"org.argouml.uml.ui.UMLExpressionModel.targetChanged()",1,1,1
"org.argouml.uml.ui.UMLExtendListModel.UMLExtendListModel(UMLUserInterfaceContainer,String,boolean)",1,1,1
"org.argouml.uml.ui.UMLExtendListModel.add(int)",1,2,2
"org.argouml.uml.ui.UMLExtendListModel.buildPopup(JPopupMenu,int)",1,2,2
"org.argouml.uml.ui.UMLExtendListModel.delete(int)",1,3,3
"org.argouml.uml.ui.UMLExtendListModel.getExtends()",1,2,2
"org.argouml.uml.ui.UMLExtendListModel.getModelElementAt(int)",1,2,2
"org.argouml.uml.ui.UMLExtendListModel.recalcModelElementSize()",1,2,2
"org.argouml.uml.ui.UMLExtensionPointListModel.UMLExtensionPointListModel(UMLUserInterfaceContainer,String,boolean)",1,1,1
"org.argouml.uml.ui.UMLExtensionPointListModel.add(int)",1,2,2
"org.argouml.uml.ui.UMLExtensionPointListModel.buildPopup(JPopupMenu,int)",1,2,2
"org.argouml.uml.ui.UMLExtensionPointListModel.delete(int)",1,2,2
"org.argouml.uml.ui.UMLExtensionPointListModel.getExtensionPoints()",1,2,2
"org.argouml.uml.ui.UMLExtensionPointListModel.getModelElementAt(int)",1,2,2
"org.argouml.uml.ui.UMLExtensionPointListModel.recalcModelElementSize()",1,2,2
"org.argouml.uml.ui.UMLGeneralizationListModel.UMLGeneralizationListModel(UMLUserInterfaceContainer,String,boolean)",1,1,1
"org.argouml.uml.ui.UMLGeneralizationListModel.add(int)",1,3,3
"org.argouml.uml.ui.UMLGeneralizationListModel.delete(int)",1,3,3
"org.argouml.uml.ui.UMLGeneralizationListModel.formatElement(MModelElement)",1,3,3
"org.argouml.uml.ui.UMLGeneralizationListModel.getGeneralizations()",1,2,2
"org.argouml.uml.ui.UMLGeneralizationListModel.getModelElementAt(int)",1,1,1
"org.argouml.uml.ui.UMLGeneralizationListModel.moveDown(int)",1,2,2
"org.argouml.uml.ui.UMLGeneralizationListModel.moveUp(int)",1,2,2
"org.argouml.uml.ui.UMLGeneralizationListModel.open(int)",1,2,2
"org.argouml.uml.ui.UMLGeneralizationListModel.recalcModelElementSize()",1,2,2
"org.argouml.uml.ui.UMLGeneralizationsListModel.UMLGeneralizationsListModel(UMLUserInterfaceContainer,String,boolean)",1,1,1
"org.argouml.uml.ui.UMLGeneralizationsListModel.createModelElement()",1,1,1
"org.argouml.uml.ui.UMLGeneralizationsListModel.isProperClass(Object)",1,1,1
"org.argouml.uml.ui.UMLIncludeListModel.UMLIncludeListModel(UMLUserInterfaceContainer,String,boolean)",1,1,1
"org.argouml.uml.ui.UMLIncludeListModel.add(int)",1,2,2
"org.argouml.uml.ui.UMLIncludeListModel.buildPopup(JPopupMenu,int)",1,2,2
"org.argouml.uml.ui.UMLIncludeListModel.delete(int)",1,3,3
"org.argouml.uml.ui.UMLIncludeListModel.getIncludes()",1,2,2
"org.argouml.uml.ui.UMLIncludeListModel.getModelElementAt(int)",1,2,2
"org.argouml.uml.ui.UMLIncludeListModel.recalcModelElementSize()",1,2,2
"org.argouml.uml.ui.UMLInitialValueComboBox.UMLInitialValueComboBox(UMLUserInterfaceContainer)",1,4,4
"org.argouml.uml.ui.UMLInitialValueComboBox.listRoleItemSet(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLInitialValueComboBox.propertySet(MElementEvent)",1,3,3
"org.argouml.uml.ui.UMLInitialValueComboBox.recovered(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLInitialValueComboBox.removed(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLInitialValueComboBox.roleAdded(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLInitialValueComboBox.roleRemoved(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLInitialValueComboBox.targetChanged()",1,7,7
"org.argouml.uml.ui.UMLInitialValueComboBox.targetReasserted()",1,1,1
"org.argouml.uml.ui.UMLInitialValueComboBox.update()",1,3,3
"org.argouml.uml.ui.UMLInitialValueComboBox.updateDefaults()",1,3,3
"org.argouml.uml.ui.UMLList.UMLList(UMLModelElementListModel,boolean)",1,2,2
"org.argouml.uml.ui.UMLList.listRoleItemSet(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLList.mouseClicked(MouseEvent)",1,3,3
"org.argouml.uml.ui.UMLList.mouseEntered(MouseEvent)",1,2,2
"org.argouml.uml.ui.UMLList.mouseExited(MouseEvent)",1,2,2
"org.argouml.uml.ui.UMLList.mousePressed(MouseEvent)",1,2,2
"org.argouml.uml.ui.UMLList.mouseReleased(MouseEvent)",1,2,2
"org.argouml.uml.ui.UMLList.propertySet(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLList.recovered(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLList.removed(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLList.roleAdded(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLList.roleRemoved(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLList.showPopup(MouseEvent)",1,3,3
"org.argouml.uml.ui.UMLList.targetChanged()",1,1,1
"org.argouml.uml.ui.UMLList.targetReasserted()",1,1,1
"org.argouml.uml.ui.UMLListCellRenderer.getListCellRendererComponent(JList,Object,int,boolean,boolean)",4,4,6
"org.argouml.uml.ui.UMLListMenuItem.UMLListMenuItem(String,Object,String,int)",1,2,2
"org.argouml.uml.ui.UMLListMenuItem.actionPerformed(ActionEvent)",1,3,3
"org.argouml.uml.ui.UMLMetaclassComboBox.UMLMetaclassComboBox(UMLUserInterfaceContainer,String,String,String)",1,3,3
"org.argouml.uml.ui.UMLMetaclassComboBox.itemStateChanged(ItemEvent)",1,2,3
"org.argouml.uml.ui.UMLMetaclassComboBox.listRoleItemSet(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLMetaclassComboBox.propertySet(MElementEvent)",1,4,4
"org.argouml.uml.ui.UMLMetaclassComboBox.recovered(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLMetaclassComboBox.removed(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLMetaclassComboBox.roleAdded(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLMetaclassComboBox.roleRemoved(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLMetaclassComboBox.targetChanged()",1,1,1
"org.argouml.uml.ui.UMLMetaclassComboBox.targetReasserted()",1,1,1
"org.argouml.uml.ui.UMLMetaclassComboBox.update()",3,4,5
"org.argouml.uml.ui.UMLMetaclassInstanceTreeNode.UMLMetaclassInstanceTreeNode(UMLUserInterfaceContainer,TreeNode,String,Class,Class[])",1,1,1
"org.argouml.uml.ui.UMLMetaclassInstanceTreeNode.children()",1,2,2
"org.argouml.uml.ui.UMLMetaclassInstanceTreeNode.getAllowsChildren()",1,1,1
"org.argouml.uml.ui.UMLMetaclassInstanceTreeNode.getChildAt(int)",2,4,4
"org.argouml.uml.ui.UMLMetaclassInstanceTreeNode.getChildCount()",1,2,2
"org.argouml.uml.ui.UMLMetaclassInstanceTreeNode.getIndex(TreeNode)",1,2,2
"org.argouml.uml.ui.UMLMetaclassInstanceTreeNode.getParent()",1,1,1
"org.argouml.uml.ui.UMLMetaclassInstanceTreeNode.isLeaf()",1,1,1
"org.argouml.uml.ui.UMLMetaclassInstanceTreeNode.setCollection(Collection)",1,1,1
"org.argouml.uml.ui.UMLMetaclassInstanceTreeNode.toString()",1,1,1
"org.argouml.uml.ui.UMLMetaclassInstanceTreeNode.update()",1,8,9
"org.argouml.uml.ui.UMLModelElementCachedListModel.UMLModelElementCachedListModel(UMLUserInterfaceContainer,String,boolean)",1,1,1
"org.argouml.uml.ui.UMLModelElementCachedListModel.addElement(Collection,int,MModelElement,Object)",3,3,3
"org.argouml.uml.ui.UMLModelElementCachedListModel.buildCache()",1,4,6
"org.argouml.uml.ui.UMLModelElementCachedListModel.createCollection(int)",1,1,1
"org.argouml.uml.ui.UMLModelElementCachedListModel.getModelElementAt(int)",1,2,2
"org.argouml.uml.ui.UMLModelElementCachedListModel.listRoleItemSet(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLModelElementCachedListModel.propertySet(MElementEvent)",1,2,2
"org.argouml.uml.ui.UMLModelElementCachedListModel.recalcModelElementSize()",1,2,2
"org.argouml.uml.ui.UMLModelElementCachedListModel.recovered(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLModelElementCachedListModel.removed(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLModelElementCachedListModel.roleAdded(MElementEvent)",1,5,6
"org.argouml.uml.ui.UMLModelElementCachedListModel.roleRemoved(MElementEvent)",1,5,5
"org.argouml.uml.ui.UMLModelElementCachedListModel.swap(Collection,int,Object,Object)",6,6,6
"org.argouml.uml.ui.UMLModelElementCachedListModel.targetChanged()",1,1,1
"org.argouml.uml.ui.UMLModelElementListModel.UMLModelElementListModel(UMLUserInterfaceContainer,String,boolean)",1,1,2
"org.argouml.uml.ui.UMLModelElementListModel.addAtUtil(Collection,MModelElement,int)",1,3,3
"org.argouml.uml.ui.UMLModelElementListModel.buildPopup(JPopupMenu,int)",1,5,6
"org.argouml.uml.ui.UMLModelElementListModel.elementAtUtil(Collection,int,Class)",5,6,7
"org.argouml.uml.ui.UMLModelElementListModel.formatElement(MModelElement)",1,1,1
"org.argouml.uml.ui.UMLModelElementListModel.getContainer()",1,1,1
"org.argouml.uml.ui.UMLModelElementListModel.getElementAt(int)",1,4,6
"org.argouml.uml.ui.UMLModelElementListModel.getModelElementSize()",3,2,3
"org.argouml.uml.ui.UMLModelElementListModel.getProperty()",1,1,1
"org.argouml.uml.ui.UMLModelElementListModel.getSize()",1,1,3
"org.argouml.uml.ui.UMLModelElementListModel.getTarget()",1,1,1
"org.argouml.uml.ui.UMLModelElementListModel.getUpperBound()",1,1,1
"org.argouml.uml.ui.UMLModelElementListModel.listRoleItemSet(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLModelElementListModel.moveDownUtil(Collection,int)",1,3,3
"org.argouml.uml.ui.UMLModelElementListModel.moveUpUtil(Collection,int)",1,3,3
"org.argouml.uml.ui.UMLModelElementListModel.navigateTo(MModelElement)",1,1,1
"org.argouml.uml.ui.UMLModelElementListModel.open(int)",1,3,4
"org.argouml.uml.ui.UMLModelElementListModel.propertySet(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLModelElementListModel.recovered(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLModelElementListModel.removed(MElementEvent)",1,1,1
"org.argouml.uml.ui.UMLModelElementListModel.resetSize()",1,1,1
"org.argouml.uml.ui.UMLModelElementListModel.roleAdded(MElementEvent)",1,8,9
"org.argouml.uml.ui.UMLModelElementListModel.roleRemoved(MElementEvent)",1,4,4
"org.argouml.uml.ui.UMLModelElementListModel.setUpperBound(int)",1,1,1
"org.argouml.uml.ui.UMLModelElementListModel.targetChanged()",1,5,7
"org.argouml.uml.ui.UMLModelElementListModel.targetReasserted()",1,1,1
"org.argouml.uml.ui.UMLModelElementNameComparator.UMLModelElementNameComparator()",1,1,1
