Method,ev(G),iv(G),v(G)
"org.apache.tomcat.lite.io.NioThread.processPendingReadWrite()",1,7,7
"org.apache.tomcat.lite.io.NioThread.readInterest(NioChannel,boolean)",5,4,8
"org.apache.tomcat.lite.io.NioThread.readNonBlocking(NioChannel,ByteBuffer)",5,12,12
"org.apache.tomcat.lite.io.NioThread.resetSelector()",3,5,6
"org.apache.tomcat.lite.io.NioThread.run()",6,28,31
"org.apache.tomcat.lite.io.NioThread.runInSelectorThread(Runnable)",1,2,2
"org.apache.tomcat.lite.io.NioThread.selThreadReadInterest(NioChannel)",3,10,13
"org.apache.tomcat.lite.io.NioThread.setSocketOptions(NioChannel,int,boolean,int)",1,4,4
"org.apache.tomcat.lite.io.NioThread.shutdownOutput(NioChannel)",1,5,5
"org.apache.tomcat.lite.io.NioThread.stop()",1,2,2
"org.apache.tomcat.lite.io.NioThread.updateSleepTimeAndProcessTimeouts(long)",4,7,11
"org.apache.tomcat.lite.io.NioThread.writeInterest(NioChannel)",4,4,6
"org.apache.tomcat.lite.io.NioThread.writeNonBlocking(NioChannel,ByteBuffer)",2,7,7
"org.apache.tomcat.lite.io.OneTest.setUp()",1,1,1
"org.apache.tomcat.lite.io.OneTest.tearDown()",1,1,1
"org.apache.tomcat.lite.io.OneTest.testOne()",1,1,1
"org.apache.tomcat.lite.io.SocketConnector.SocketConnector()",1,1,1
"org.apache.tomcat.lite.io.SocketConnector.SocketConnector(int)",1,1,1
"org.apache.tomcat.lite.io.SocketConnector.acceptor(ConnectedCallback,CharSequence,Object)",1,3,3
"org.apache.tomcat.lite.io.SocketConnector.connect(String,int,ConnectedCallback)",1,3,3
"org.apache.tomcat.lite.io.SocketConnector.getSelector()",1,1,2
"org.apache.tomcat.lite.io.SocketConnector.stop()",1,1,1
"org.apache.tomcat.lite.io.SocketIOChannel.SocketIOChannel(IOConnector,NioChannel,String)",1,1,1
"org.apache.tomcat.lite.io.SocketIOChannel.closed()",1,1,1
"org.apache.tomcat.lite.io.SocketIOChannel.flush(NioChannel)",9,7,10
"org.apache.tomcat.lite.io.SocketIOChannel.getAddress(boolean)",1,1,1
"org.apache.tomcat.lite.io.SocketIOChannel.getAttribute(String)",7,7,7
"org.apache.tomcat.lite.io.SocketIOChannel.getIn()",1,1,1
"org.apache.tomcat.lite.io.SocketIOChannel.getOut()",1,1,1
"org.apache.tomcat.lite.io.SocketIOChannel.getReadableBuffer(ByteBuffer,BBucket)",1,3,3
"org.apache.tomcat.lite.io.SocketIOChannel.getSelectorChannel()",1,1,1
"org.apache.tomcat.lite.io.SocketIOChannel.handleClosed(NioChannel)",1,1,1
"org.apache.tomcat.lite.io.SocketIOChannel.handleConnected(NioChannel)",1,1,1
"org.apache.tomcat.lite.io.SocketIOChannel.handleReadable(NioChannel)",1,1,1
"org.apache.tomcat.lite.io.SocketIOChannel.handleReceived(IOChannel)",7,7,9
"org.apache.tomcat.lite.io.SocketIOChannel.handleWriteable(NioChannel)",1,1,1
"org.apache.tomcat.lite.io.SocketIOChannel.isOpen()",2,5,6
"org.apache.tomcat.lite.io.SocketIOChannel.readInterest(boolean)",1,1,1
"org.apache.tomcat.lite.io.SocketIOChannel.releaseReadableBuffer(ByteBuffer,BBucket)",1,1,1
"org.apache.tomcat.lite.io.SocketIOChannel.setChannel(NioChannel)",1,1,2
"org.apache.tomcat.lite.io.SocketIOChannel.setOutBuffer(IOBuffer)",1,1,1
"org.apache.tomcat.lite.io.SocketIOChannel.shutdownOutput()",1,2,2
"org.apache.tomcat.lite.io.SocketIOChannel.startSending()",1,1,1
"org.apache.tomcat.lite.io.SocketIOChannel.toString()",1,1,1
"org.apache.tomcat.lite.io.SocksTest.setUp()",1,1,1
"org.apache.tomcat.lite.io.SocksTest.testSocks()",1,1,1
"org.apache.tomcat.lite.io.UEncoderTest.encodeURL(String)",1,1,1
"org.apache.tomcat.lite.io.UEncoderTest.testEncodeURL()",1,1,1
"org.apache.tomcat.lite.io.UrlEncoding.UrlEncoding()",1,1,1
"org.apache.tomcat.lite.io.UrlEncoding.initSafeChars(BitSet)",1,4,4
"org.apache.tomcat.lite.io.UrlEncoding.isHexDigit(int)",1,1,6
"org.apache.tomcat.lite.io.UrlEncoding.urlDecode(BBuffer,CBuffer,IOReader)",1,1,1
"org.apache.tomcat.lite.io.UrlEncoding.urlDecode(BBuffer,CBuffer,boolean,IOReader)",1,1,1
"org.apache.tomcat.lite.io.UrlEncoding.urlDecode(BBuffer,boolean)",7,6,14
"org.apache.tomcat.lite.io.UrlEncoding.urlEncode(CBuffer,BBuffer,CBuffer,CharsetEncoder,BitSet,boolean,IOWriter)",1,3,3
"org.apache.tomcat.lite.io.UrlEncoding.urlEncode(CBuffer,CBuffer,IOWriter)",1,1,1
"org.apache.tomcat.lite.io.UrlEncoding.urlEncode(String,CBuffer,IOWriter)",1,1,1
"org.apache.tomcat.lite.io.UrlEncoding.x2c(byte,byte)",1,1,3
"org.apache.tomcat.lite.io.WrappedException.ClientAbortException.ClientAbortException(Throwable)",1,1,1
"org.apache.tomcat.lite.io.WrappedException.WrappedException()",1,1,1
"org.apache.tomcat.lite.io.WrappedException.WrappedException(String)",1,1,1
"org.apache.tomcat.lite.io.WrappedException.WrappedException(String,Throwable)",1,1,1
"org.apache.tomcat.lite.io.WrappedException.WrappedException(Throwable)",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.BasicTrustManager.checkClientTrusted(X509Certificate[],String)",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.BasicTrustManager.checkServerTrusted(X509Certificate[],String)",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.BasicTrustManager.getAcceptedIssuers()",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.JsseSslProvider()",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.TestKeyManager.TestKeyManager(X509Certificate,PrivateKey)",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.TestKeyManager.chooseClientAlias(String[],Principal[],Socket)",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.TestKeyManager.chooseEngineClientAlias(String[],Principal[],SSLEngine)",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.TestKeyManager.chooseEngineServerAlias(String,Principal[],SSLEngine)",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.TestKeyManager.chooseServerAlias(String,Principal[],Socket)",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.TestKeyManager.getCertificateChain(String)",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.TestKeyManager.getClientAliases(String,Principal[])",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.TestKeyManager.getPrivateKey(String)",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.TestKeyManager.getServerAliases(String,Principal[])",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.acceptor(ConnectedCallback,CharSequence,Object)",1,3,3
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.channel(IOChannel,String,int)",1,2,2
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.connect(String,int,ConnectedCallback)",1,3,3
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.generateRsaOrDsa(boolean)",2,2,2
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.getCertificateFromStore(String,String)",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.getNet()",1,2,2
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.getPrivateKeyFromStore(String,String)",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.getSSLContext()",2,3,5
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.serverChannel(IOChannel)",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.setEnabledCiphers(String[])",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.setKeyFiles(String,String)",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.setKeyRes(String,String)",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.setKeys(InputStream,InputStream)",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.setKeys(InputStream,byte[])",1,1,2
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.setKeys(String,byte[])",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.setKeys(X509Certificate,PrivateKey)",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.setKeystore(InputStream,String)",1,6,7
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.setKeystoreFile(String,String)",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.setKeystoreResource(String,String)",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.start()",1,1,1
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.testModeURLConnection()",1,3,3
"org.apache.tomcat.lite.io.jsse.JsseSslProvider.withKeyManager(KeyManager[])",1,1,1
"org.apache.tomcat.lite.io.jsse.SslChannel.CipherData.CipherData(String,int)",1,1,1
"org.apache.tomcat.lite.io.jsse.SslChannel.SslChannel()",1,1,1
"org.apache.tomcat.lite.io.jsse.SslChannel.close()",2,4,5
"org.apache.tomcat.lite.io.jsse.SslChannel.endHandshake()",1,5,5
"org.apache.tomcat.lite.io.jsse.SslChannel.getAttribute(String)",9,10,13
"org.apache.tomcat.lite.io.jsse.SslChannel.getIn()",1,1,1
"org.apache.tomcat.lite.io.jsse.SslChannel.getOut()",1,1,1
"org.apache.tomcat.lite.io.jsse.SslChannel.handleHandshking()",1,2,2
"org.apache.tomcat.lite.io.jsse.SslChannel.handleReceived(IOChannel)",1,1,1
"org.apache.tomcat.lite.io.jsse.SslChannel.initSsl()",2,5,5
"org.apache.tomcat.lite.io.jsse.SslChannel.processInput(IOBuffer,IOBuffer)",3,3,5
"org.apache.tomcat.lite.io.jsse.SslChannel.processRealInput(IOBuffer,IOBuffer)",9,13,15
"org.apache.tomcat.lite.io.jsse.SslChannel.run()",13,30,37
"org.apache.tomcat.lite.io.jsse.SslChannel.setSink(IOChannel)",1,3,3
"org.apache.tomcat.lite.io.jsse.SslChannel.setSslContext(SSLContext)",1,1,1
"org.apache.tomcat.lite.io.jsse.SslChannel.setSslProvider(JsseSslProvider)",1,1,1
"org.apache.tomcat.lite.io.jsse.SslChannel.setTarget(String,int)",1,1,1
"org.apache.tomcat.lite.io.jsse.SslChannel.startRealSending()",6,5,8
"org.apache.tomcat.lite.io.jsse.SslChannel.startSending()",3,2,4
"org.apache.tomcat.lite.io.jsse.SslChannel.tasks()",1,2,2
"org.apache.tomcat.lite.io.jsse.SslChannel.withServer()",1,1,1
"org.apache.tomcat.lite.load.LiveHttp5Test.suite()",1,2,2
"org.apache.tomcat.lite.load.LiveHttp5Test.test100()",1,2,2
"org.apache.tomcat.lite.load.LiveHttpThreadedTest.asyncRequest(int,int,boolean,boolean,HttpConnector,String)",1,5,6
"org.apache.tomcat.lite.load.LiveHttpThreadedTest.tearDown()",1,1,1
"org.apache.tomcat.lite.load.LiveHttpThreadedTest.test10000Async()",1,1,1
"org.apache.tomcat.lite.load.LiveHttpThreadedTest.test10000AsyncSpdy()",1,1,1
"org.apache.tomcat.lite.load.LiveHttpThreadedTest.test10000AsyncSpdyComp()",1,1,1
"org.apache.tomcat.lite.load.LiveHttpThreadedTest.test10000AsyncSsl()",1,1,1
"org.apache.tomcat.lite.load.LiveHttpThreadedTest.test1000Async()",1,1,1
"org.apache.tomcat.lite.load.LiveHttpThreadedTest.test1000AsyncSpdy()",1,1,1
"org.apache.tomcat.lite.load.LiveHttpThreadedTest.test1000AsyncSpdyComp()",1,1,1
"org.apache.tomcat.lite.load.LiveHttpThreadedTest.test1000AsyncSsl()",1,1,1
"org.apache.tomcat.lite.load.LiveHttpThreadedTest.testURLRequest1000()",1,1,1
"org.apache.tomcat.lite.load.LiveHttpThreadedTest.urlRequest(int,int,boolean,String)",1,4,5
"org.apache.tomcat.lite.load.LiveHttpThreadedTest.xtest10000AsyncSpdyCompSsl()",1,1,1
"org.apache.tomcat.lite.load.LiveHttpThreadedTest.xtest1000AsyncSpdyCompSsl()",1,1,1
"org.apache.tomcat.lite.load.LiveHttpThreadedTest.xtest1000AsyncSpdySsl()",1,1,1
"org.apache.tomcat.lite.load.LiveHttpThreadedTest.xtestURLRequest10000()",1,1,1
"org.apache.tomcat.lite.load.LiveHttpThreadedTest.xtestURLRequestSsl100()",1,1,1
"org.apache.tomcat.lite.load.LiveHttpThreadedTest.xtestURLRequestSsl10000()",1,1,1
"org.apache.tomcat.lite.load.MicroTest.testMapper()",1,4,4
"org.apache.tomcat.lite.load.ThreadRunner.ThreadRunner(int,int)",1,1,1
"org.apache.tomcat.lite.load.ThreadRunner.makeRequest(int)",1,1,1
"org.apache.tomcat.lite.load.ThreadRunner.makeRequests(int)",1,3,3
"org.apache.tomcat.lite.load.ThreadRunner.run()",1,4,4
"org.apache.tomcat.lite.proxy.CopyCallback.CopyCallback(IOChannel)",1,1,1
"org.apache.tomcat.lite.proxy.CopyCallback.handleReceived(IOChannel)",6,6,9
"org.apache.tomcat.lite.proxy.HttpProxyService.HttpDoneCallback.HttpDoneCallback()",1,1,1
"org.apache.tomcat.lite.proxy.HttpProxyService.HttpDoneCallback.handle(HttpChannel,Object)",4,7,10
"org.apache.tomcat.lite.proxy.HttpProxyService.ProxyClientCallback.service(HttpRequest,HttpResponse)",1,2,2
"org.apache.tomcat.lite.proxy.HttpProxyService.ProxyConnectClientConnection.ProxyConnectClientConnection(HttpChannel)",1,1,1
"org.apache.tomcat.lite.proxy.HttpProxyService.ProxyConnectClientConnection.afterClientConnect(IOChannel)",1,1,1
"org.apache.tomcat.lite.proxy.HttpProxyService.ProxyConnectClientConnection.handleConnected(IOChannel)",2,2,2
"org.apache.tomcat.lite.proxy.HttpProxyService.copyHeaders(MultiMap,MultiMap)",1,2,2
"org.apache.tomcat.lite.proxy.HttpProxyService.getHttpConnector()",1,2,2
"org.apache.tomcat.lite.proxy.HttpProxyService.getSelector()",1,1,2
"org.apache.tomcat.lite.proxy.HttpProxyService.service(HttpRequest,HttpResponse)",2,10,10
"org.apache.tomcat.lite.proxy.HttpProxyService.withHttpClient(HttpConnector)",1,1,1
"org.apache.tomcat.lite.proxy.HttpProxyService.withSelector(IOConnector)",1,1,1
"org.apache.tomcat.lite.proxy.HttpProxyService.withTarget(String,int)",1,1,1
"org.apache.tomcat.lite.proxy.LiveProxyHttp1Test.setUp()",1,1,1
"org.apache.tomcat.lite.proxy.ProxyFlushedCallback.ProxyFlushedCallback(IOChannel,IOChannel)",1,1,1
"org.apache.tomcat.lite.proxy.ProxyFlushedCallback.handleFlushed(IOChannel)",1,3,3
"org.apache.tomcat.lite.proxy.ProxyTest.setUp()",1,1,1
"org.apache.tomcat.lite.proxy.ProxyTest.tearDown()",1,1,1
"org.apache.tomcat.lite.proxy.ProxyTest.test2Requests()",1,1,1
"org.apache.tomcat.lite.proxy.ProxyTest.testExtAdapter()",1,1,1
"org.apache.tomcat.lite.proxy.ProxyTest.testRequestChunked()",1,1,1
"org.apache.tomcat.lite.proxy.ProxyTest.testRequestParams()",1,1,1
"org.apache.tomcat.lite.proxy.ProxyTest.testRequestSimple()",1,1,1
"org.apache.tomcat.lite.proxy.ProxyTest.testRequestSlow()",1,1,1
"org.apache.tomcat.lite.proxy.ProxyTest.testSingleRequest()",1,1,1
"org.apache.tomcat.lite.proxy.ProxyTest.testStaticAdapter()",1,1,1
"org.apache.tomcat.lite.proxy.ProxyTest.xtestRequestSlowChunked()",1,1,1
"org.apache.tomcat.lite.proxy.SmallProxyTest.setUp()",1,1,1
"org.apache.tomcat.lite.proxy.SmallProxyTest.testProxy()",1,1,1
"org.apache.tomcat.lite.proxy.SocksServer.SocksServerConnection.SocksServerConnection(IOChannel)",1,1,1
"org.apache.tomcat.lite.proxy.SocksServer.SocksServerConnection.afterClientConnect(IOChannel)",1,4,4
"org.apache.tomcat.lite.proxy.SocksServer.SocksServerConnection.afterClose()",1,2,2
"org.apache.tomcat.lite.proxy.SocksServer.SocksServerConnection.handleConnected(IOChannel)",1,1,1
"org.apache.tomcat.lite.proxy.SocksServer.SocksServerConnection.handleReceived(IOChannel)",8,6,10
"org.apache.tomcat.lite.proxy.SocksServer.SocksServerConnection.parseHead()",7,3,9
"org.apache.tomcat.lite.proxy.SocksServer.SocksServerConnection.parseHead5()",2,2,3
"org.apache.tomcat.lite.proxy.SocksServer.SocksServerConnection.parseHead5_2()",5,3,5
"org.apache.tomcat.lite.proxy.SocksServer.SocksServerConnection.readStringN(ByteBuffer,CharBuffer)",3,2,3
"org.apache.tomcat.lite.proxy.SocksServer.SocksServerConnection.readStringZ(ByteBuffer,CharBuffer)",4,3,4
"org.apache.tomcat.lite.proxy.SocksServer.SocksServerConnection.startClientConnection()",1,3,3
"org.apache.tomcat.lite.proxy.SocksServer.getActive()",1,1,1
"org.apache.tomcat.lite.proxy.SocksServer.getIdleTimeout()",1,1,1
"org.apache.tomcat.lite.proxy.SocksServer.getPort()",1,1,1
"org.apache.tomcat.lite.proxy.SocksServer.getTotal()",1,1,1
"org.apache.tomcat.lite.proxy.SocksServer.handleAccepted(IOChannel)",1,1,1
"org.apache.tomcat.lite.proxy.SocksServer.handleConnected(IOChannel)",1,1,1
"org.apache.tomcat.lite.proxy.SocksServer.initServer()",1,6,7
"org.apache.tomcat.lite.proxy.SocksServer.run()",1,2,2
"org.apache.tomcat.lite.proxy.SocksServer.setIdleTimeout(long)",1,1,1
"org.apache.tomcat.lite.proxy.SocksServer.setPort(int)",1,1,1
"org.apache.tomcat.lite.proxy.SocksServer.stop()",1,1,1
"org.apache.tomcat.lite.proxy.StaticContentService.StaticContentService()",1,1,1
"org.apache.tomcat.lite.proxy.StaticContentService.chunked()",1,1,1
"org.apache.tomcat.lite.proxy.StaticContentService.service(HttpRequest,HttpResponse)",1,3,3
"org.apache.tomcat.lite.proxy.StaticContentService.setContentType(String)",1,1,1
"org.apache.tomcat.lite.proxy.StaticContentService.setData(CharSequence)",1,1,2
"org.apache.tomcat.lite.proxy.StaticContentService.setData(byte[])",1,1,1
"org.apache.tomcat.lite.proxy.StaticContentService.setFile(String)",1,2,3
"org.apache.tomcat.lite.proxy.StaticContentService.setStatus(int)",1,1,1
"org.apache.tomcat.lite.proxy.StaticContentService.withLen(int)",1,1,2
"org.apache.tomcat.lite.service.IOStatus.IOStatus(HttpConnectionPool)",1,1,1
"org.apache.tomcat.lite.service.IOStatus.service(HttpRequest,HttpResponse)",1,3,3
"org.apache.tomcat.lite.service.LogConfig.service(HttpRequest,HttpResponse)",1,1,1
"org.apache.tomcat.lite.service.LogConfig.setDebug(String)",1,2,2
"org.apache.tomcat.lite.service.LogConfig.setWarn(String)",1,2,2
"org.apache.tomcat.lite.util.FastHttpDateFormat.formatDate(long,DateFormat)",2,2,3
"org.apache.tomcat.lite.util.FastHttpDateFormat.getCurrentDate()",1,3,3
"org.apache.tomcat.lite.util.FastHttpDateFormat.internalParseDate(String,DateFormat[])",2,2,5
"org.apache.tomcat.lite.util.FastHttpDateFormat.parseDate(String,DateFormat[])",3,4,4
"org.apache.tomcat.lite.util.FastHttpDateFormat.updateFormatCache(Long,String)",2,2,3
"org.apache.tomcat.lite.util.FastHttpDateFormat.updateParseCache(String,Long)",2,2,3
"org.apache.tomcat.lite.util.LocaleParser.LocaleParser()",1,1,1
"org.apache.tomcat.lite.util.LocaleParser.LocaleParser(String)",1,1,1
"org.apache.tomcat.lite.util.LocaleParser.advance()",1,1,2
"org.apache.tomcat.lite.util.LocaleParser.extract(int)",2,2,3
"org.apache.tomcat.lite.util.LocaleParser.extract(int,int)",2,2,4
"org.apache.tomcat.lite.util.LocaleParser.findChar(char)",1,1,3
"org.apache.tomcat.lite.util.LocaleParser.findText()",1,2,3
"org.apache.tomcat.lite.util.LocaleParser.findWhite()",1,2,3
"org.apache.tomcat.lite.util.LocaleParser.getIndex()",1,1,1
"org.apache.tomcat.lite.util.LocaleParser.getLength()",1,1,1
"org.apache.tomcat.lite.util.LocaleParser.getString()",1,1,1
"org.apache.tomcat.lite.util.LocaleParser.isWhite(char)",2,1,5
"org.apache.tomcat.lite.util.LocaleParser.parseLocale(String)",5,10,15
"org.apache.tomcat.lite.util.LocaleParser.reset()",1,1,1
"org.apache.tomcat.lite.util.LocaleParser.setString(String)",1,2,2
"org.apache.tomcat.lite.util.LocaleParser.skipChar(char)",1,1,3
"org.apache.tomcat.lite.util.LocaleParser.skipText()",1,2,3
"org.apache.tomcat.lite.util.LocaleParser.skipWhite()",1,2,3
"org.apache.tomcat.lite.util.MimeMap.addContentType(String,String)",1,1,1
"org.apache.tomcat.lite.util.MimeMap.getContentType(String)",1,2,2
"org.apache.tomcat.lite.util.MimeMap.getContentTypeFor(String)",2,2,2
"org.apache.tomcat.lite.util.MimeMap.getExtension(String)",2,2,3
"org.apache.tomcat.lite.util.MimeMap.getExtensions()",1,1,1
"org.apache.tomcat.lite.util.MimeMap.getMimeType(String)",1,1,1
"org.apache.tomcat.lite.util.MimeMap.removeContentType(String)",1,1,1
"org.apache.tomcat.lite.util.Range.parseContentRange(String)",6,1,7
"org.apache.tomcat.lite.util.Range.parseRanges(long,String)",5,4,8
"org.apache.tomcat.lite.util.Range.recycle()",1,1,1
"org.apache.tomcat.lite.util.Range.validate()",1,1,5
"org.apache.tomcat.lite.util.UEncoderTest.testEncodeURL()",1,1,1
"org.apache.tomcat.lite.util.URLEncoder.URLDecode(String)",1,1,1
"org.apache.tomcat.lite.util.URLEncoder.URLDecode(String,String)",2,2,4
"org.apache.tomcat.lite.util.URLEncoder.URLDecode(byte[],String)",3,6,7
"org.apache.tomcat.lite.util.URLEncoder.URLEncoder()",1,4,4
"org.apache.tomcat.lite.util.URLEncoder.addSafeCharacter(char)",1,1,1
"org.apache.tomcat.lite.util.URLEncoder.convertHexDigit(byte)",4,1,7
"org.apache.tomcat.lite.util.URLEncoder.encodeURL(String)",1,1,1
"org.apache.tomcat.lite.util.URLEncoder.encodeURL(String,String,boolean)",3,10,14
"org.apache.tomcat.lite.util.UrlUtils.normalize(String)",10,5,12
"org.apache.tomcat.test.watchdog.AntProperties.replaceProperties(String,Hashtable<Object, Object>,PropertySource[])",9,10,14
"org.apache.tomcat.test.watchdog.CookieController.CookieController()",1,1,1
"org.apache.tomcat.test.watchdog.CookieController.addOrReplaceCookie(Vector,HttpCookie)",4,6,7
"org.apache.tomcat.test.watchdog.CookieController.addToCookieJar(HttpCookie[])",1,3,3
"org.apache.tomcat.test.watchdog.CookieController.addToCookieJar(String,URL)",1,1,1
"org.apache.tomcat.test.watchdog.CookieController.applyCookiesForHost(URL)",1,4,4
"org.apache.tomcat.test.watchdog.CookieController.applyRelevantCookies(URL)",1,2,2
"org.apache.tomcat.test.watchdog.CookieController.checkIfCookieOK(HttpCookie)",1,1,1
"org.apache.tomcat.test.watchdog.CookieController.discardAllCookies()",1,1,1
"org.apache.tomcat.test.watchdog.CookieController.getAllCookies()",1,4,4
"org.apache.tomcat.test.watchdog.CookieController.getAllRelevantCookies(URL)",1,4,5
"org.apache.tomcat.test.watchdog.CookieController.getCookiesForURL(URL)",2,2,3
"org.apache.tomcat.test.watchdog.CookieController.getSubsetRelevantCookies(String,URL)",2,12,18
"org.apache.tomcat.test.watchdog.CookieController.loadCookieJarFromFile(String)",1,2,3
"org.apache.tomcat.test.watchdog.CookieController.purgeExpiredCookies()",1,4,4
"org.apache.tomcat.test.watchdog.CookieController.recordAnyCookies(Vector,URL)",2,4,5
"org.apache.tomcat.test.watchdog.CookieController.recordCookie(HttpCookie)",2,1,3
"org.apache.tomcat.test.watchdog.CookieController.recordCookie(URL,String)",3,7,13
"org.apache.tomcat.test.watchdog.CookieController.saveCookieJarToFile(String)",1,2,2
"org.apache.tomcat.test.watchdog.CookieController.saveCookiesToStream(PrintWriter)",1,5,5
"org.apache.tomcat.test.watchdog.CookieController.setCookieDisable(boolean)",1,2,3
"org.apache.tomcat.test.watchdog.DynamicObject.DynamicObject(Class)",1,1,1
"org.apache.tomcat.test.watchdog.DynamicObject.attributeNames()",1,1,1
"org.apache.tomcat.test.watchdog.DynamicObject.capitalize(String)",2,2,3
"org.apache.tomcat.test.watchdog.DynamicObject.convert(String,Class<?>)",2,8,11
"org.apache.tomcat.test.watchdog.DynamicObject.getAttribute(Object,String)",4,5,6
"org.apache.tomcat.test.watchdog.DynamicObject.ignorable(Method)",4,1,4
"org.apache.tomcat.test.watchdog.DynamicObject.initCache()",7,12,13
"org.apache.tomcat.test.watchdog.DynamicObject.invoke(Object,String)",2,2,2
"org.apache.tomcat.test.watchdog.DynamicObject.isBeanCompatible(Class<?>)",5,4,11
"org.apache.tomcat.test.watchdog.DynamicObject.setAttribute(Object,String,Object)",3,9,9
"org.apache.tomcat.test.watchdog.DynamicObject.setProperty(Object,String,String)",9,13,16
"org.apache.tomcat.test.watchdog.DynamicObject.supportedType(Class<?>)",4,1,4
"org.apache.tomcat.test.watchdog.DynamicObject.unCapitalize(String)",2,2,3
"org.apache.tomcat.test.watchdog.HttpCookie.HttpCookie(Date,String,String,String,boolean)",1,1,1
"org.apache.tomcat.test.watchdog.HttpCookie.HttpCookie(String)",1,1,1
"org.apache.tomcat.test.watchdog.HttpCookie.HttpCookie(URL,String)",1,1,1
"org.apache.tomcat.test.watchdog.HttpCookie.applyDefaults(URL)",1,5,5
"org.apache.tomcat.test.watchdog.HttpCookie.getDefaultExpiration()",1,3,3
"org.apache.tomcat.test.watchdog.HttpCookie.getDomain()",1,1,1
"org.apache.tomcat.test.watchdog.HttpCookie.getExpirationDate()",1,1,1
"org.apache.tomcat.test.watchdog.HttpCookie.getName()",2,2,3
"org.apache.tomcat.test.watchdog.HttpCookie.getNameValue()",1,1,1
"org.apache.tomcat.test.watchdog.HttpCookie.getPath()",1,1,1
"org.apache.tomcat.test.watchdog.HttpCookie.hasExpired()",2,1,2
"org.apache.tomcat.test.watchdog.HttpCookie.isSaveable()",1,2,2
"org.apache.tomcat.test.watchdog.HttpCookie.isSaveableInMemory()",1,3,3
"org.apache.tomcat.test.watchdog.HttpCookie.isSecure()",1,1,1
"org.apache.tomcat.test.watchdog.HttpCookie.parseCookieString(String)",5,7,9
"org.apache.tomcat.test.watchdog.HttpCookie.parseExpireDate(String)",1,2,2
"org.apache.tomcat.test.watchdog.HttpCookie.toString()",1,1,6
"org.apache.tomcat.test.watchdog.RfcDateParser.RfcDateParser(String)",1,1,2
"org.apache.tomcat.test.watchdog.RfcDateParser.getDate()",3,3,5
"org.apache.tomcat.test.watchdog.RfcDateParser.tryParsing(String)",1,2,3
"org.apache.tomcat.test.watchdog.WatchdogClient.NullResolver.resolveEntity(String,String)",1,1,1
"org.apache.tomcat.test.watchdog.WatchdogClient.WatchdogTests.run(TestResult)",1,1,1
"org.apache.tomcat.test.watchdog.WatchdogClient.afterSuite(TestResult)",1,1,1
"org.apache.tomcat.test.watchdog.WatchdogClient.beforeSuite()",1,1,1
"org.apache.tomcat.test.watchdog.WatchdogClient.countTestCases()",1,1,1
"org.apache.tomcat.test.watchdog.WatchdogClient.getSuite()",1,1,1
"org.apache.tomcat.test.watchdog.WatchdogClient.getSuite(int)",12,11,17
"org.apache.tomcat.test.watchdog.WatchdogClient.getWatchdogdir()",4,3,4
"org.apache.tomcat.test.watchdog.WatchdogClient.readXml(InputStream)",1,1,1
"org.apache.tomcat.test.watchdog.WatchdogClient.run(TestResult)",1,2,2
"org.apache.tomcat.test.watchdog.WatchdogHttpClient.CRBufferedInputStream.CRBufferedInputStream(InputStream)",1,1,1
