Complexity metrics,Qui, 26 out 2017 14:38:53 BRST
"org.apache.commons.lang3.builder.ToStringStyle.getSizeStartText()",1,1,1
"org.apache.commons.lang3.builder.ToStringStyle.getSummaryObjectEndText()",1,1,1
"org.apache.commons.lang3.builder.ToStringStyle.getSummaryObjectStartText()",1,1,1
"org.apache.commons.lang3.builder.ToStringStyle.isArrayContentDetail()",1,1,1
"org.apache.commons.lang3.builder.ToStringStyle.isDefaultFullDetail()",1,1,1
"org.apache.commons.lang3.builder.ToStringStyle.isFieldSeparatorAtEnd()",1,1,1
"org.apache.commons.lang3.builder.ToStringStyle.isFieldSeparatorAtStart()",1,1,1
"org.apache.commons.lang3.builder.ToStringStyle.isFullDetail(Boolean)",2,1,2
"org.apache.commons.lang3.builder.ToStringStyle.isRegistered(Object)",1,2,2
"org.apache.commons.lang3.builder.ToStringStyle.isUseClassName()",1,1,1
"org.apache.commons.lang3.builder.ToStringStyle.isUseFieldNames()",1,1,1
"org.apache.commons.lang3.builder.ToStringStyle.isUseIdentityHashCode()",1,1,1
"org.apache.commons.lang3.builder.ToStringStyle.isUseShortClassName()",1,1,1
"org.apache.commons.lang3.builder.ToStringStyle.reflectionAppendArrayDetail(StringBuffer,String,Object)",1,4,4
"org.apache.commons.lang3.builder.ToStringStyle.register(Object)",1,3,3
"org.apache.commons.lang3.builder.ToStringStyle.removeLastFieldSeparator(StringBuffer)",4,4,7
"org.apache.commons.lang3.builder.ToStringStyle.setArrayContentDetail(boolean)",1,1,1
"org.apache.commons.lang3.builder.ToStringStyle.setArrayEnd(String)",1,1,2
"org.apache.commons.lang3.builder.ToStringStyle.setArraySeparator(String)",1,1,2
"org.apache.commons.lang3.builder.ToStringStyle.setArrayStart(String)",1,1,2
"org.apache.commons.lang3.builder.ToStringStyle.setContentEnd(String)",1,1,2
"org.apache.commons.lang3.builder.ToStringStyle.setContentStart(String)",1,1,2
"org.apache.commons.lang3.builder.ToStringStyle.setDefaultFullDetail(boolean)",1,1,1
"org.apache.commons.lang3.builder.ToStringStyle.setFieldNameValueSeparator(String)",1,1,2
"org.apache.commons.lang3.builder.ToStringStyle.setFieldSeparator(String)",1,1,2
"org.apache.commons.lang3.builder.ToStringStyle.setFieldSeparatorAtEnd(boolean)",1,1,1
"org.apache.commons.lang3.builder.ToStringStyle.setFieldSeparatorAtStart(boolean)",1,1,1
"org.apache.commons.lang3.builder.ToStringStyle.setNullText(String)",1,1,2
"org.apache.commons.lang3.builder.ToStringStyle.setSizeEndText(String)",1,1,2
"org.apache.commons.lang3.builder.ToStringStyle.setSizeStartText(String)",1,1,2
"org.apache.commons.lang3.builder.ToStringStyle.setSummaryObjectEndText(String)",1,1,2
"org.apache.commons.lang3.builder.ToStringStyle.setSummaryObjectStartText(String)",1,1,2
"org.apache.commons.lang3.builder.ToStringStyle.setUseClassName(boolean)",1,1,1
"org.apache.commons.lang3.builder.ToStringStyle.setUseFieldNames(boolean)",1,1,1
"org.apache.commons.lang3.builder.ToStringStyle.setUseIdentityHashCode(boolean)",1,1,1
"org.apache.commons.lang3.builder.ToStringStyle.setUseShortClassName(boolean)",1,1,1
"org.apache.commons.lang3.builder.ToStringStyle.unregister(Object)",1,4,4
"org.apache.commons.lang3.concurrent.AtomicInitializer.get()",1,3,3
"org.apache.commons.lang3.concurrent.AtomicSafeInitializer.get()",1,3,3
"org.apache.commons.lang3.concurrent.BackgroundInitializer.BackgroundInitializer()",1,1,1
"org.apache.commons.lang3.concurrent.BackgroundInitializer.BackgroundInitializer(ExecutorService)",1,1,1
"org.apache.commons.lang3.concurrent.BackgroundInitializer.InitializationTask.InitializationTask(ExecutorService)",1,1,1
"org.apache.commons.lang3.concurrent.BackgroundInitializer.InitializationTask.call()",1,2,2
"org.apache.commons.lang3.concurrent.BackgroundInitializer.createExecutor()",1,1,1
"org.apache.commons.lang3.concurrent.BackgroundInitializer.createTask(ExecutorService)",1,1,1
"org.apache.commons.lang3.concurrent.BackgroundInitializer.get()",1,3,3
"org.apache.commons.lang3.concurrent.BackgroundInitializer.getActiveExecutor()",1,1,1
"org.apache.commons.lang3.concurrent.BackgroundInitializer.getExternalExecutor()",1,1,1
"org.apache.commons.lang3.concurrent.BackgroundInitializer.getFuture()",2,1,2
"org.apache.commons.lang3.concurrent.BackgroundInitializer.getTaskCount()",1,1,1
"org.apache.commons.lang3.concurrent.BackgroundInitializer.isStarted()",1,1,1
"org.apache.commons.lang3.concurrent.BackgroundInitializer.setExternalExecutor(ExecutorService)",2,1,2
"org.apache.commons.lang3.concurrent.BackgroundInitializer.start()",2,3,3
"org.apache.commons.lang3.concurrent.BasicThreadFactory.BasicThreadFactory(Builder)",1,2,2
"org.apache.commons.lang3.concurrent.BasicThreadFactory.Builder.build()",1,1,1
"org.apache.commons.lang3.concurrent.BasicThreadFactory.Builder.daemon(boolean)",1,1,1
"org.apache.commons.lang3.concurrent.BasicThreadFactory.Builder.namingPattern(String)",2,1,2
"org.apache.commons.lang3.concurrent.BasicThreadFactory.Builder.priority(int)",1,1,1
"org.apache.commons.lang3.concurrent.BasicThreadFactory.Builder.reset()",1,1,1
"org.apache.commons.lang3.concurrent.BasicThreadFactory.Builder.uncaughtExceptionHandler(UncaughtExceptionHandler)",2,1,2
"org.apache.commons.lang3.concurrent.BasicThreadFactory.Builder.wrappedFactory(ThreadFactory)",2,1,2
"org.apache.commons.lang3.concurrent.BasicThreadFactory.getDaemonFlag()",1,1,1
"org.apache.commons.lang3.concurrent.BasicThreadFactory.getNamingPattern()",1,1,1
"org.apache.commons.lang3.concurrent.BasicThreadFactory.getPriority()",1,1,1
"org.apache.commons.lang3.concurrent.BasicThreadFactory.getThreadCount()",1,1,1
"org.apache.commons.lang3.concurrent.BasicThreadFactory.getUncaughtExceptionHandler()",1,1,1
"org.apache.commons.lang3.concurrent.BasicThreadFactory.getWrappedFactory()",1,1,1
"org.apache.commons.lang3.concurrent.BasicThreadFactory.initializeThread(Thread)",1,5,5
"org.apache.commons.lang3.concurrent.BasicThreadFactory.newThread(Runnable)",1,1,1
"org.apache.commons.lang3.concurrent.CallableBackgroundInitializer.CallableBackgroundInitializer(Callable<T>)",1,1,1
"org.apache.commons.lang3.concurrent.CallableBackgroundInitializer.CallableBackgroundInitializer(Callable<T>,ExecutorService)",1,1,1
"org.apache.commons.lang3.concurrent.CallableBackgroundInitializer.checkCallable(Callable<T>)",2,1,2
"org.apache.commons.lang3.concurrent.CallableBackgroundInitializer.initialize()",1,1,1
"org.apache.commons.lang3.concurrent.ConcurrentException.ConcurrentException()",1,1,1
"org.apache.commons.lang3.concurrent.ConcurrentException.ConcurrentException(String,Throwable)",1,1,1
"org.apache.commons.lang3.concurrent.ConcurrentException.ConcurrentException(Throwable)",1,1,1
"org.apache.commons.lang3.concurrent.ConcurrentRuntimeException.ConcurrentRuntimeException()",1,1,1
"org.apache.commons.lang3.concurrent.ConcurrentRuntimeException.ConcurrentRuntimeException(String,Throwable)",1,1,1
"org.apache.commons.lang3.concurrent.ConcurrentRuntimeException.ConcurrentRuntimeException(Throwable)",1,1,1
"org.apache.commons.lang3.concurrent.ConcurrentUtils.ConcurrentUtils()",1,1,1
"org.apache.commons.lang3.concurrent.ConcurrentUtils.ConstantFuture.ConstantFuture(T)",1,1,1
"org.apache.commons.lang3.concurrent.ConcurrentUtils.ConstantFuture.cancel(boolean)",1,1,1
"org.apache.commons.lang3.concurrent.ConcurrentUtils.ConstantFuture.get()",1,1,1
"org.apache.commons.lang3.concurrent.ConcurrentUtils.ConstantFuture.get(long,TimeUnit)",1,1,1
"org.apache.commons.lang3.concurrent.ConcurrentUtils.ConstantFuture.isCancelled()",1,1,1
"org.apache.commons.lang3.concurrent.ConcurrentUtils.ConstantFuture.isDone()",1,1,1
"org.apache.commons.lang3.concurrent.ConcurrentUtils.checkedException(Throwable)",2,1,4
"org.apache.commons.lang3.concurrent.ConcurrentUtils.constantFuture(T)",1,1,1
"org.apache.commons.lang3.concurrent.ConcurrentUtils.createIfAbsent(ConcurrentMap<K, V>,K,ConcurrentInitializer<V>)",3,2,4
"org.apache.commons.lang3.concurrent.ConcurrentUtils.createIfAbsentUnchecked(ConcurrentMap<K, V>,K,ConcurrentInitializer<V>)",1,2,2
"org.apache.commons.lang3.concurrent.ConcurrentUtils.extractCause(ExecutionException)",2,2,3
"org.apache.commons.lang3.concurrent.ConcurrentUtils.extractCauseUnchecked(ExecutionException)",2,2,3
"org.apache.commons.lang3.concurrent.ConcurrentUtils.handleCause(ExecutionException)",2,1,2
"org.apache.commons.lang3.concurrent.ConcurrentUtils.handleCauseUnchecked(ExecutionException)",2,1,2
"org.apache.commons.lang3.concurrent.ConcurrentUtils.initialize(ConcurrentInitializer<T>)",1,2,2
"org.apache.commons.lang3.concurrent.ConcurrentUtils.initializeUnchecked(ConcurrentInitializer<T>)",1,2,2
"org.apache.commons.lang3.concurrent.ConcurrentUtils.putIfAbsent(ConcurrentMap<K, V>,K,V)",2,1,3
"org.apache.commons.lang3.concurrent.ConcurrentUtils.throwCause(ExecutionException)",3,3,3
"org.apache.commons.lang3.concurrent.ConstantInitializer.ConstantInitializer(T)",1,1,1
"org.apache.commons.lang3.concurrent.ConstantInitializer.equals(Object)",3,1,3
"org.apache.commons.lang3.concurrent.ConstantInitializer.get()",1,1,1
"org.apache.commons.lang3.concurrent.ConstantInitializer.getObject()",1,1,1
"org.apache.commons.lang3.concurrent.ConstantInitializer.hashCode()",1,2,2
"org.apache.commons.lang3.concurrent.ConstantInitializer.toString()",1,1,1
"org.apache.commons.lang3.concurrent.LazyInitializer.get()",1,3,3
"org.apache.commons.lang3.concurrent.MultiBackgroundInitializer.MultiBackgroundInitializer()",1,1,1
"org.apache.commons.lang3.concurrent.MultiBackgroundInitializer.MultiBackgroundInitializer(ExecutorService)",1,1,1
"org.apache.commons.lang3.concurrent.MultiBackgroundInitializer.MultiBackgroundInitializerResults.MultiBackgroundInitializerResults(Map<String, BackgroundInitializer<?>>,Map<String, Object>,Map<String, ConcurrentException>)",1,1,1
"org.apache.commons.lang3.concurrent.MultiBackgroundInitializer.MultiBackgroundInitializerResults.checkName(String)",2,1,2
"org.apache.commons.lang3.concurrent.MultiBackgroundInitializer.MultiBackgroundInitializerResults.getException(String)",1,1,1
"org.apache.commons.lang3.concurrent.MultiBackgroundInitializer.MultiBackgroundInitializerResults.getInitializer(String)",1,1,1
"org.apache.commons.lang3.concurrent.MultiBackgroundInitializer.MultiBackgroundInitializerResults.getResultObject(String)",1,1,1
"org.apache.commons.lang3.concurrent.MultiBackgroundInitializer.MultiBackgroundInitializerResults.initializerNames()",1,1,1
"org.apache.commons.lang3.concurrent.MultiBackgroundInitializer.MultiBackgroundInitializerResults.isException(String)",1,1,1
"org.apache.commons.lang3.concurrent.MultiBackgroundInitializer.MultiBackgroundInitializerResults.isSuccessful()",1,1,1
"org.apache.commons.lang3.concurrent.MultiBackgroundInitializer.addInitializer(String,BackgroundInitializer<?>)",4,1,4
"org.apache.commons.lang3.concurrent.MultiBackgroundInitializer.getTaskCount()",1,2,2
"org.apache.commons.lang3.concurrent.MultiBackgroundInitializer.initialize()",1,5,5
"org.apache.commons.lang3.concurrent.TimedSemaphore.TimedSemaphore(ScheduledExecutorService,long,TimeUnit,int)",2,2,3
"org.apache.commons.lang3.concurrent.TimedSemaphore.TimedSemaphore(long,TimeUnit,int)",1,1,1
"org.apache.commons.lang3.concurrent.TimedSemaphore.acquire()",2,5,6
"org.apache.commons.lang3.concurrent.TimedSemaphore.endOfPeriod()",1,1,1
"org.apache.commons.lang3.concurrent.TimedSemaphore.getAcquireCount()",1,1,1
"org.apache.commons.lang3.concurrent.TimedSemaphore.getAvailablePermits()",1,1,1
"org.apache.commons.lang3.concurrent.TimedSemaphore.getAverageCallsPerPeriod()",1,1,2
"org.apache.commons.lang3.concurrent.TimedSemaphore.getExecutorService()",1,1,1
"org.apache.commons.lang3.concurrent.TimedSemaphore.getLastAcquiresPerPeriod()",1,1,1
"org.apache.commons.lang3.concurrent.TimedSemaphore.getLimit()",1,1,1
"org.apache.commons.lang3.concurrent.TimedSemaphore.getPeriod()",1,1,1
"org.apache.commons.lang3.concurrent.TimedSemaphore.getUnit()",1,1,1
"org.apache.commons.lang3.concurrent.TimedSemaphore.isShutdown()",1,1,1
"org.apache.commons.lang3.concurrent.TimedSemaphore.setLimit(int)",1,1,1
"org.apache.commons.lang3.concurrent.TimedSemaphore.shutdown()",1,4,4
"org.apache.commons.lang3.concurrent.TimedSemaphore.startTimer()",1,1,1
"org.apache.commons.lang3.event.EventListenerSupport.EventListenerSupport()",1,1,1
"org.apache.commons.lang3.event.EventListenerSupport.EventListenerSupport(Class<L>)",1,1,1
"org.apache.commons.lang3.event.EventListenerSupport.EventListenerSupport(Class<L>,ClassLoader)",1,1,1
"org.apache.commons.lang3.event.EventListenerSupport.ProxyInvocationHandler.invoke(Object,Method,Object[])",1,2,2
"org.apache.commons.lang3.event.EventListenerSupport.addListener(L)",1,1,1
"org.apache.commons.lang3.event.EventListenerSupport.create(Class<T>)",1,1,1
"org.apache.commons.lang3.event.EventListenerSupport.createInvocationHandler()",1,1,1
"org.apache.commons.lang3.event.EventListenerSupport.createProxy(Class<L>,ClassLoader)",1,1,1
"org.apache.commons.lang3.event.EventListenerSupport.fire()",1,1,1
"org.apache.commons.lang3.event.EventListenerSupport.getListenerCount()",1,1,1
"org.apache.commons.lang3.event.EventListenerSupport.getListeners()",1,1,1
"org.apache.commons.lang3.event.EventListenerSupport.initializeTransientFields(Class<L>,ClassLoader)",1,1,1
"org.apache.commons.lang3.event.EventListenerSupport.readObject(ObjectInputStream)",1,1,1
"org.apache.commons.lang3.event.EventListenerSupport.removeListener(L)",1,1,1
"org.apache.commons.lang3.event.EventListenerSupport.writeObject(ObjectOutputStream)",1,2,3
"org.apache.commons.lang3.event.EventUtils.EventBindingInvocationHandler.EventBindingInvocationHandler(Object,String,String[])",1,1,1
"org.apache.commons.lang3.event.EventUtils.EventBindingInvocationHandler.hasMatchingParametersMethod(Method)",1,1,1
"org.apache.commons.lang3.event.EventUtils.EventBindingInvocationHandler.invoke(Object,Method,Object[])",3,4,4
"org.apache.commons.lang3.event.EventUtils.addEventListener(Object,Class<L>,L)",1,4,4
"org.apache.commons.lang3.event.EventUtils.bindEventsToMethod(Object,String,Object,Class<L>,String...)",1,1,1
"org.apache.commons.lang3.exception.CloneFailedException.CloneFailedException(String)",1,1,1
"org.apache.commons.lang3.exception.CloneFailedException.CloneFailedException(String,Throwable)",1,1,1
"org.apache.commons.lang3.exception.CloneFailedException.CloneFailedException(Throwable)",1,1,1
"org.apache.commons.lang3.exception.ContextedException.ContextedException()",1,1,1
"org.apache.commons.lang3.exception.ContextedException.ContextedException(String)",1,1,1
"org.apache.commons.lang3.exception.ContextedException.ContextedException(String,Throwable)",1,1,1
"org.apache.commons.lang3.exception.ContextedException.ContextedException(String,Throwable,ExceptionContext)",1,1,2
"org.apache.commons.lang3.exception.ContextedException.ContextedException(Throwable)",1,1,1
"org.apache.commons.lang3.exception.ContextedException.addContextValue(String,Object)",1,1,1
"org.apache.commons.lang3.exception.ContextedException.getContextEntries()",1,1,1
"org.apache.commons.lang3.exception.ContextedException.getContextLabels()",1,1,1
"org.apache.commons.lang3.exception.ContextedException.getContextValues(String)",1,1,1
"org.apache.commons.lang3.exception.ContextedException.getFirstContextValue(String)",1,1,1
"org.apache.commons.lang3.exception.ContextedException.getFormattedExceptionMessage(String)",1,1,1
"org.apache.commons.lang3.exception.ContextedException.getMessage()",1,1,1
"org.apache.commons.lang3.exception.ContextedException.getRawMessage()",1,1,1
"org.apache.commons.lang3.exception.ContextedException.setContextValue(String,Object)",1,1,1
"org.apache.commons.lang3.exception.ContextedRuntimeException.ContextedRuntimeException()",1,1,1
"org.apache.commons.lang3.exception.ContextedRuntimeException.ContextedRuntimeException(String)",1,1,1
"org.apache.commons.lang3.exception.ContextedRuntimeException.ContextedRuntimeException(String,Throwable)",1,1,1
"org.apache.commons.lang3.exception.ContextedRuntimeException.ContextedRuntimeException(String,Throwable,ExceptionContext)",1,1,2
"org.apache.commons.lang3.exception.ContextedRuntimeException.ContextedRuntimeException(Throwable)",1,1,1
"org.apache.commons.lang3.exception.ContextedRuntimeException.addContextValue(String,Object)",1,1,1
"org.apache.commons.lang3.exception.ContextedRuntimeException.getContextEntries()",1,1,1
"org.apache.commons.lang3.exception.ContextedRuntimeException.getContextLabels()",1,1,1
"org.apache.commons.lang3.exception.ContextedRuntimeException.getContextValues(String)",1,1,1
"org.apache.commons.lang3.exception.ContextedRuntimeException.getFirstContextValue(String)",1,1,1
"org.apache.commons.lang3.exception.ContextedRuntimeException.getFormattedExceptionMessage(String)",1,1,1
"org.apache.commons.lang3.exception.ContextedRuntimeException.getMessage()",1,1,1
"org.apache.commons.lang3.exception.ContextedRuntimeException.getRawMessage()",1,1,1
"org.apache.commons.lang3.exception.ContextedRuntimeException.setContextValue(String,Object)",1,1,1
"org.apache.commons.lang3.exception.DefaultExceptionContext.addContextValue(String,Object)",1,1,1
"org.apache.commons.lang3.exception.DefaultExceptionContext.getContextEntries()",1,1,1
"org.apache.commons.lang3.exception.DefaultExceptionContext.getContextLabels()",1,2,2
"org.apache.commons.lang3.exception.DefaultExceptionContext.getContextValues(String)",1,3,3
"org.apache.commons.lang3.exception.DefaultExceptionContext.getFirstContextValue(String)",3,3,3
"org.apache.commons.lang3.exception.DefaultExceptionContext.getFormattedExceptionMessage(String)",1,7,7
"org.apache.commons.lang3.exception.DefaultExceptionContext.setContextValue(String,Object)",1,3,3
"org.apache.commons.lang3.exception.ExceptionUtils.ExceptionUtils()",1,1,1
"org.apache.commons.lang3.exception.ExceptionUtils.getCause(Throwable)",1,1,1
"org.apache.commons.lang3.exception.ExceptionUtils.getCause(Throwable,String[])",5,3,6
"org.apache.commons.lang3.exception.ExceptionUtils.getCauseUsingMethodName(Throwable,String)",2,3,8
"org.apache.commons.lang3.exception.ExceptionUtils.getDefaultCauseMethodNames()",1,1,1
"org.apache.commons.lang3.exception.ExceptionUtils.getMessage(Throwable)",2,1,2
"org.apache.commons.lang3.exception.ExceptionUtils.getRootCause(Throwable)",1,2,2
"org.apache.commons.lang3.exception.ExceptionUtils.getRootCauseMessage(Throwable)",1,1,2
"org.apache.commons.lang3.exception.ExceptionUtils.getRootCauseStackTrace(Throwable)",2,5,6
"org.apache.commons.lang3.exception.ExceptionUtils.getStackFrameList(Throwable)",4,4,5
"org.apache.commons.lang3.exception.ExceptionUtils.getStackFrames(String)",1,2,2
"org.apache.commons.lang3.exception.ExceptionUtils.getStackFrames(Throwable)",2,1,2
"org.apache.commons.lang3.exception.ExceptionUtils.getStackTrace(Throwable)",1,1,1
"org.apache.commons.lang3.exception.ExceptionUtils.getThrowableCount(Throwable)",1,1,1
"org.apache.commons.lang3.exception.ExceptionUtils.getThrowableList(Throwable)",1,3,3
"org.apache.commons.lang3.exception.ExceptionUtils.getThrowables(Throwable)",1,1,1
"org.apache.commons.lang3.exception.ExceptionUtils.indexOf(Throwable,Class<?>,int,boolean)",8,4,10
"org.apache.commons.lang3.exception.ExceptionUtils.indexOfThrowable(Throwable,Class<?>)",1,1,1
"org.apache.commons.lang3.exception.ExceptionUtils.indexOfThrowable(Throwable,Class<?>,int)",1,1,1
"org.apache.commons.lang3.exception.ExceptionUtils.indexOfType(Throwable,Class<?>)",1,1,1
"org.apache.commons.lang3.exception.ExceptionUtils.indexOfType(Throwable,Class<?>,int)",1,1,1
"org.apache.commons.lang3.exception.ExceptionUtils.printRootCauseStackTrace(Throwable)",1,1,1
"org.apache.commons.lang3.exception.ExceptionUtils.printRootCauseStackTrace(Throwable,PrintStream)",3,2,4
"org.apache.commons.lang3.exception.ExceptionUtils.printRootCauseStackTrace(Throwable,PrintWriter)",3,2,4
"org.apache.commons.lang3.exception.ExceptionUtils.removeCommonFrames(List<String>,List<String>)",2,3,6
"org.apache.commons.lang3.math.Fraction.Fraction(int,int)",1,1,1
"org.apache.commons.lang3.math.Fraction.abs()",2,1,2
"org.apache.commons.lang3.math.Fraction.add(Fraction)",1,1,1
"org.apache.commons.lang3.math.Fraction.addAndCheck(int,int)",2,1,3
"org.apache.commons.lang3.math.Fraction.addSub(Fraction,boolean)",6,7,10
"org.apache.commons.lang3.math.Fraction.compareTo(Fraction)",5,1,6
"org.apache.commons.lang3.math.Fraction.divideBy(Fraction)",3,1,3
"org.apache.commons.lang3.math.Fraction.doubleValue()",1,1,1
"org.apache.commons.lang3.math.Fraction.equals(Object)",3,2,4
"org.apache.commons.lang3.math.Fraction.floatValue()",1,1,1
"org.apache.commons.lang3.math.Fraction.getDenominator()",1,1,1
"org.apache.commons.lang3.math.Fraction.getFraction(String)",6,5,6
"org.apache.commons.lang3.math.Fraction.getFraction(double)",3,3,9
"org.apache.commons.lang3.math.Fraction.getFraction(int,int)",4,1,5
"org.apache.commons.lang3.math.Fraction.getFraction(int,int,int)",5,1,7
"org.apache.commons.lang3.math.Fraction.getNumerator()",1,1,1
"org.apache.commons.lang3.math.Fraction.getProperNumerator()",1,1,1
"org.apache.commons.lang3.math.Fraction.getProperWhole()",1,1,1
"org.apache.commons.lang3.math.Fraction.getReducedFraction(int,int)",5,1,8
"org.apache.commons.lang3.math.Fraction.greatestCommonDivisor(int,int)",5,3,17
"org.apache.commons.lang3.math.Fraction.hashCode()",1,2,2
"org.apache.commons.lang3.math.Fraction.intValue()",1,1,1
"org.apache.commons.lang3.math.Fraction.invert()",4,1,4
"org.apache.commons.lang3.math.Fraction.longValue()",1,1,1
"org.apache.commons.lang3.math.Fraction.mulAndCheck(int,int)",2,1,3
"org.apache.commons.lang3.math.Fraction.mulPosAndCheck(int,int)",2,1,2
"org.apache.commons.lang3.math.Fraction.multiplyBy(Fraction)",3,1,4
"org.apache.commons.lang3.math.Fraction.negate()",2,1,2
"org.apache.commons.lang3.math.Fraction.pow(int)",6,6,6
"org.apache.commons.lang3.math.Fraction.reduce()",3,2,4
"org.apache.commons.lang3.math.Fraction.subAndCheck(int,int)",2,1,3
"org.apache.commons.lang3.math.Fraction.subtract(Fraction)",1,1,1
"org.apache.commons.lang3.math.Fraction.toProperString()",1,7,8
"org.apache.commons.lang3.math.Fraction.toString()",1,2,2
"org.apache.commons.lang3.math.IEEE754rUtils.max(double,double)",3,3,3
"org.apache.commons.lang3.math.IEEE754rUtils.max(double,double,double)",1,1,1
"org.apache.commons.lang3.math.IEEE754rUtils.max(double[])",3,2,4
"org.apache.commons.lang3.math.IEEE754rUtils.max(float,float)",3,3,3
"org.apache.commons.lang3.math.IEEE754rUtils.max(float,float,float)",1,1,1
"org.apache.commons.lang3.math.IEEE754rUtils.max(float[])",3,2,4
"org.apache.commons.lang3.math.IEEE754rUtils.min(double,double)",3,3,3
"org.apache.commons.lang3.math.IEEE754rUtils.min(double,double,double)",1,1,1
"org.apache.commons.lang3.math.IEEE754rUtils.min(double[])",3,2,4
"org.apache.commons.lang3.math.IEEE754rUtils.min(float,float)",3,3,3
"org.apache.commons.lang3.math.IEEE754rUtils.min(float,float,float)",1,1,1
"org.apache.commons.lang3.math.IEEE754rUtils.min(float[])",3,2,4
"org.apache.commons.lang3.math.NumberUtils.NumberUtils()",1,1,1
"org.apache.commons.lang3.math.NumberUtils.createBigDecimal(String)",3,1,3
"org.apache.commons.lang3.math.NumberUtils.createBigInteger(String)",2,1,2
"org.apache.commons.lang3.math.NumberUtils.createDouble(String)",2,1,2
"org.apache.commons.lang3.math.NumberUtils.createFloat(String)",2,1,2
"org.apache.commons.lang3.math.NumberUtils.createInteger(String)",2,1,2
"org.apache.commons.lang3.math.NumberUtils.createLong(String)",2,1,2
"org.apache.commons.lang3.math.NumberUtils.createNumber(String)",21,32,51
"org.apache.commons.lang3.math.NumberUtils.isAllZeros(String)",4,2,4
"org.apache.commons.lang3.math.NumberUtils.isDigits(String)",4,2,4
"org.apache.commons.lang3.math.NumberUtils.isNumber(String)",22,1,48
"org.apache.commons.lang3.math.NumberUtils.max(byte,byte,byte)",1,1,3
"org.apache.commons.lang3.math.NumberUtils.max(byte[])",3,1,5
"org.apache.commons.lang3.math.NumberUtils.max(double,double,double)",1,1,1
"org.apache.commons.lang3.math.NumberUtils.max(double[])",5,2,6
"org.apache.commons.lang3.math.NumberUtils.max(float,float,float)",1,1,1
"org.apache.commons.lang3.math.NumberUtils.max(float[])",5,2,6
"org.apache.commons.lang3.math.NumberUtils.max(int,int,int)",1,1,3
"org.apache.commons.lang3.math.NumberUtils.max(int[])",3,1,5
"org.apache.commons.lang3.math.NumberUtils.max(long,long,long)",1,1,3
"org.apache.commons.lang3.math.NumberUtils.max(long[])",3,1,5
"org.apache.commons.lang3.math.NumberUtils.max(short,short,short)",1,1,3
"org.apache.commons.lang3.math.NumberUtils.max(short[])",3,1,5
"org.apache.commons.lang3.math.NumberUtils.min(byte,byte,byte)",1,1,3
"org.apache.commons.lang3.math.NumberUtils.min(byte[])",3,1,5
"org.apache.commons.lang3.math.NumberUtils.min(double,double,double)",1,1,1
"org.apache.commons.lang3.math.NumberUtils.min(double[])",5,2,6
"org.apache.commons.lang3.math.NumberUtils.min(float,float,float)",1,1,1
"org.apache.commons.lang3.math.NumberUtils.min(float[])",5,2,6
"org.apache.commons.lang3.math.NumberUtils.min(int,int,int)",1,1,3
"org.apache.commons.lang3.math.NumberUtils.min(int[])",3,1,5
"org.apache.commons.lang3.math.NumberUtils.min(long,long,long)",1,1,3
"org.apache.commons.lang3.math.NumberUtils.min(long[])",3,1,5
"org.apache.commons.lang3.math.NumberUtils.min(short,short,short)",1,1,3
"org.apache.commons.lang3.math.NumberUtils.min(short[])",3,1,5
"org.apache.commons.lang3.math.NumberUtils.toByte(String)",1,1,1
"org.apache.commons.lang3.math.NumberUtils.toByte(String,byte)",2,1,3
"org.apache.commons.lang3.math.NumberUtils.toDouble(String)",1,1,1
"org.apache.commons.lang3.math.NumberUtils.toDouble(String,double)",2,1,3
"org.apache.commons.lang3.math.NumberUtils.toFloat(String)",1,1,1
"org.apache.commons.lang3.math.NumberUtils.toFloat(String,float)",2,1,3
"org.apache.commons.lang3.math.NumberUtils.toInt(String)",1,1,1
"org.apache.commons.lang3.math.NumberUtils.toInt(String,int)",2,1,3
"org.apache.commons.lang3.math.NumberUtils.toLong(String)",1,1,1
"org.apache.commons.lang3.math.NumberUtils.toLong(String,long)",2,1,3
"org.apache.commons.lang3.math.NumberUtils.toShort(String)",1,1,1
"org.apache.commons.lang3.math.NumberUtils.toShort(String,short)",2,1,3
"org.apache.commons.lang3.mutable.MutableBoolean.MutableBoolean()",1,1,1
"org.apache.commons.lang3.mutable.MutableBoolean.MutableBoolean(Boolean)",1,1,1
"org.apache.commons.lang3.mutable.MutableBoolean.MutableBoolean(boolean)",1,1,1
"org.apache.commons.lang3.mutable.MutableBoolean.booleanValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableBoolean.compareTo(MutableBoolean)",1,1,3
"org.apache.commons.lang3.mutable.MutableBoolean.equals(Object)",2,2,2
"org.apache.commons.lang3.mutable.MutableBoolean.getValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableBoolean.hashCode()",1,2,2
"org.apache.commons.lang3.mutable.MutableBoolean.isFalse()",1,1,1
"org.apache.commons.lang3.mutable.MutableBoolean.isTrue()",1,1,1
"org.apache.commons.lang3.mutable.MutableBoolean.setValue(Boolean)",1,1,1
"org.apache.commons.lang3.mutable.MutableBoolean.setValue(boolean)",1,1,1
"org.apache.commons.lang3.mutable.MutableBoolean.toBoolean()",1,1,1
"org.apache.commons.lang3.mutable.MutableBoolean.toString()",1,1,1
"org.apache.commons.lang3.mutable.MutableByte.MutableByte()",1,1,1
