Complexity metrics,Qui, 26 out 2017 17:44:33 BRST
"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.collect()",5,14,20
"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.collectSuperTypeNames(ReferenceBinding)",1,4,4
"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.getPathsOfDeclaringType()",2,2,6
"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.matches(ReferenceBinding)",1,3,3
"org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector.matches(char[][])",5,3,6
"org.eclipse.jdt.internal.core.search.matching.SuperTypeReferenceLocator.SuperTypeReferenceLocator(SuperTypeReferencePattern)",1,1,1
"org.eclipse.jdt.internal.core.search.matching.SuperTypeReferenceLocator.match(TypeReference,MatchingNodeSet)",3,3,6
"org.eclipse.jdt.internal.core.search.matching.SuperTypeReferenceLocator.matchContainer()",1,1,1
"org.eclipse.jdt.internal.core.search.matching.SuperTypeReferenceLocator.referenceType()",1,1,1
"org.eclipse.jdt.internal.core.search.matching.SuperTypeReferenceLocator.resolveLevel(ASTNode)",3,1,3
"org.eclipse.jdt.internal.core.search.matching.SuperTypeReferenceLocator.resolveLevel(Binding)",8,3,8
"org.eclipse.jdt.internal.core.search.matching.SuperTypeReferenceLocator.toString()",1,1,1
"org.eclipse.jdt.internal.core.search.matching.SuperTypeReferencePattern.SuperTypeReferencePattern(char[],char[],boolean,int)",1,3,3
"org.eclipse.jdt.internal.core.search.matching.SuperTypeReferencePattern.SuperTypeReferencePattern(int)",1,1,1
"org.eclipse.jdt.internal.core.search.matching.SuperTypeReferencePattern.createIndexKey(int,char[],char[],char[][],char[][],char,char[],char)",1,14,22
"org.eclipse.jdt.internal.core.search.matching.SuperTypeReferencePattern.decodeIndexKey(char[])",1,5,7
"org.eclipse.jdt.internal.core.search.matching.SuperTypeReferencePattern.getBlankPattern()",1,1,1
"org.eclipse.jdt.internal.core.search.matching.SuperTypeReferencePattern.getIndexCategories()",1,1,1
"org.eclipse.jdt.internal.core.search.matching.SuperTypeReferencePattern.matchesDecodedKey(SearchPattern)",5,2,5
"org.eclipse.jdt.internal.core.search.matching.SuperTypeReferencePattern.print(StringBuffer)",1,2,3
"org.eclipse.jdt.internal.core.search.matching.SuperTypeReferencePattern.queryIn(Index)",2,3,5
"org.eclipse.jdt.internal.core.search.matching.TypeDeclarationLocator.TypeDeclarationLocator(TypeDeclarationPattern)",1,1,1
"org.eclipse.jdt.internal.core.search.matching.TypeDeclarationLocator.match(TypeDeclaration,MatchingNodeSet)",2,3,4
"org.eclipse.jdt.internal.core.search.matching.TypeDeclarationLocator.resolveLevel(ASTNode)",2,1,2
"org.eclipse.jdt.internal.core.search.matching.TypeDeclarationLocator.resolveLevel(Binding)",7,4,10
"org.eclipse.jdt.internal.core.search.matching.TypeDeclarationLocator.resolveLevelForType(char[],char[],char[],TypeBinding)",5,4,5
"org.eclipse.jdt.internal.core.search.matching.TypeDeclarationLocator.toString()",1,1,1
"org.eclipse.jdt.internal.core.search.matching.TypeDeclarationPattern.TypeDeclarationPattern(char[],char[][],char[],char,int)",1,6,7
"org.eclipse.jdt.internal.core.search.matching.TypeDeclarationPattern.TypeDeclarationPattern(int)",1,1,1
"org.eclipse.jdt.internal.core.search.matching.TypeDeclarationPattern.createIndexKey(char[],char[],char[][],char)",1,5,11
"org.eclipse.jdt.internal.core.search.matching.TypeDeclarationPattern.decodeIndexKey(char[])",1,4,4
"org.eclipse.jdt.internal.core.search.matching.TypeDeclarationPattern.getBlankPattern()",1,1,1
"org.eclipse.jdt.internal.core.search.matching.TypeDeclarationPattern.getIndexCategories()",1,1,1
"org.eclipse.jdt.internal.core.search.matching.TypeDeclarationPattern.matchesDecodedKey(SearchPattern)",9,5,11
"org.eclipse.jdt.internal.core.search.matching.TypeDeclarationPattern.print(StringBuffer)",2,7,11
"org.eclipse.jdt.internal.core.search.matching.TypeDeclarationPattern.queryIn(Index)",3,9,12
"org.eclipse.jdt.internal.core.search.matching.TypeReferenceLocator.TypeReferenceLocator(TypeReferencePattern)",1,1,1
"org.eclipse.jdt.internal.core.search.matching.TypeReferenceLocator.findElement(IJavaElement,int)",2,3,4
"org.eclipse.jdt.internal.core.search.matching.TypeReferenceLocator.match(ASTNode,MatchingNodeSet)",2,1,2
"org.eclipse.jdt.internal.core.search.matching.TypeReferenceLocator.match(Reference,MatchingNodeSet)",7,6,8
"org.eclipse.jdt.internal.core.search.matching.TypeReferenceLocator.match(TypeReference,MatchingNodeSet)",6,6,8
"org.eclipse.jdt.internal.core.search.matching.TypeReferenceLocator.matchLevel(ImportReference)",8,5,10
"org.eclipse.jdt.internal.core.search.matching.TypeReferenceLocator.matchLevelAndReportImportRef(ImportReference,Binding,MatchLocator)",6,4,6
"org.eclipse.jdt.internal.core.search.matching.TypeReferenceLocator.matchReportImportRef(ImportReference,Binding,IJavaElement,int,MatchLocator)",6,10,18
"org.eclipse.jdt.internal.core.search.matching.TypeReferenceLocator.matchReportReference(ASTNode,IJavaElement,int,MatchLocator)",2,6,6
"org.eclipse.jdt.internal.core.search.matching.TypeReferenceLocator.matchReportReference(ArrayTypeReference,IJavaElement,int,MatchLocator)",6,7,8
"org.eclipse.jdt.internal.core.search.matching.TypeReferenceLocator.matchReportReference(QualifiedNameReference,IJavaElement,int,MatchLocator)",5,6,17
"org.eclipse.jdt.internal.core.search.matching.TypeReferenceLocator.matchReportReference(QualifiedTypeReference,IJavaElement,int,MatchLocator)",7,8,17
"org.eclipse.jdt.internal.core.search.matching.TypeReferenceLocator.referenceType()",1,1,1
"org.eclipse.jdt.internal.core.search.matching.TypeReferenceLocator.reportDeclaration(ASTNode,IJavaElement,MatchLocator,SimpleSet)",10,6,19
"org.eclipse.jdt.internal.core.search.matching.TypeReferenceLocator.reportDeclaration(ReferenceBinding,int,MatchLocator,SimpleSet)",2,7,11
"org.eclipse.jdt.internal.core.search.matching.TypeReferenceLocator.resolveLevel(ASTNode)",3,3,3
"org.eclipse.jdt.internal.core.search.matching.TypeReferenceLocator.resolveLevel(Binding)",5,2,8
"org.eclipse.jdt.internal.core.search.matching.TypeReferenceLocator.resolveLevel(NameReference)",11,7,19
"org.eclipse.jdt.internal.core.search.matching.TypeReferenceLocator.resolveLevel(TypeReference)",2,2,4
"org.eclipse.jdt.internal.core.search.matching.TypeReferenceLocator.resolveLevelForType(TypeBinding)",1,1,1
"org.eclipse.jdt.internal.core.search.matching.TypeReferenceLocator.resolveLevelForTypeOrEnclosingTypes(char[],char[],TypeBinding)",5,3,5
"org.eclipse.jdt.internal.core.search.matching.TypeReferenceLocator.toString()",1,1,1
"org.eclipse.jdt.internal.core.search.matching.TypeReferencePattern.TypeReferencePattern(char[],char[],String,boolean,int)",1,2,2
"org.eclipse.jdt.internal.core.search.matching.TypeReferencePattern.TypeReferencePattern(char[],char[],int)",1,7,7
"org.eclipse.jdt.internal.core.search.matching.TypeReferencePattern.TypeReferencePattern(int)",1,1,1
"org.eclipse.jdt.internal.core.search.matching.TypeReferencePattern.decodeIndexKey(char[])",1,1,1
"org.eclipse.jdt.internal.core.search.matching.TypeReferencePattern.getBlankPattern()",1,1,1
"org.eclipse.jdt.internal.core.search.matching.TypeReferencePattern.getIndexCategories()",1,1,1
"org.eclipse.jdt.internal.core.search.matching.TypeReferencePattern.getIndexKey()",3,1,3
"org.eclipse.jdt.internal.core.search.matching.TypeReferencePattern.hasNextQuery()",2,1,3
"org.eclipse.jdt.internal.core.search.matching.TypeReferencePattern.matchesDecodedKey(SearchPattern)",1,1,1
"org.eclipse.jdt.internal.core.search.matching.TypeReferencePattern.print(StringBuffer)",1,3,3
"org.eclipse.jdt.internal.core.search.matching.TypeReferencePattern.resetQuery()",1,1,2
"org.eclipse.jdt.internal.core.search.matching.VariableLocator.VariableLocator(VariablePattern)",1,1,1
"org.eclipse.jdt.internal.core.search.matching.VariableLocator.match(Expression,MatchingNodeSet)",5,6,8
"org.eclipse.jdt.internal.core.search.matching.VariableLocator.match(Reference,MatchingNodeSet)",1,2,2
"org.eclipse.jdt.internal.core.search.matching.VariableLocator.matchReference(Reference,MatchingNodeSet,boolean)",9,9,10
"org.eclipse.jdt.internal.core.search.matching.VariableLocator.toString()",1,1,1
"org.eclipse.jdt.internal.core.search.matching.VariablePattern.VariablePattern(int,boolean,boolean,boolean,char[],int)",1,2,3
"org.eclipse.jdt.internal.core.search.matching.VariablePattern.mustResolve()",1,1,1
"org.eclipse.jdt.internal.core.search.processing.JobManager.activateProcessing()",1,1,1
"org.eclipse.jdt.internal.core.search.processing.JobManager.awaitingJobsCount()",1,1,2
"org.eclipse.jdt.internal.core.search.processing.JobManager.currentJob()",2,1,3
"org.eclipse.jdt.internal.core.search.processing.JobManager.disable()",1,2,2
"org.eclipse.jdt.internal.core.search.processing.JobManager.discardJobs(String)",1,13,15
"org.eclipse.jdt.internal.core.search.processing.JobManager.enable()",1,2,2
"org.eclipse.jdt.internal.core.search.processing.JobManager.isJobWaiting(IJob)",3,2,3
"org.eclipse.jdt.internal.core.search.processing.JobManager.moveToNextJob()",1,1,3
"org.eclipse.jdt.internal.core.search.processing.JobManager.notifyIdle(long)",1,1,1
"org.eclipse.jdt.internal.core.search.processing.JobManager.performConcurrentJob(IJob,int,IProgressMonitor)",5,24,32
"org.eclipse.jdt.internal.core.search.processing.JobManager.request(IJob)",1,3,3
"org.eclipse.jdt.internal.core.search.processing.JobManager.reset()",1,3,3
"org.eclipse.jdt.internal.core.search.processing.JobManager.run()",4,14,19
"org.eclipse.jdt.internal.core.search.processing.JobManager.shutdown()",1,3,4
"org.eclipse.jdt.internal.core.search.processing.JobManager.toString()",1,2,3
"org.eclipse.jdt.internal.core.util.ASTNodeFinder.ASTNodeFinder(CompilationUnitDeclaration)",1,1,1
"org.eclipse.jdt.internal.core.util.ASTNodeFinder.findField(IField)",5,3,5
"org.eclipse.jdt.internal.core.util.ASTNodeFinder.findInitializer(IInitializer)",5,1,6
"org.eclipse.jdt.internal.core.util.ASTNodeFinder.findMethod(IMethod)",7,6,9
"org.eclipse.jdt.internal.core.util.ASTNodeFinder.findType(IType)",13,8,22
"org.eclipse.jdt.internal.core.util.Annotation.Annotation(byte[],IConstantPool,int)",3,4,5
"org.eclipse.jdt.internal.core.util.Annotation.getComponents()",1,1,1
"org.eclipse.jdt.internal.core.util.Annotation.getComponentsNumber()",1,1,1
"org.eclipse.jdt.internal.core.util.Annotation.getTypeIndex()",1,1,1
"org.eclipse.jdt.internal.core.util.Annotation.getTypeName()",1,1,1
"org.eclipse.jdt.internal.core.util.Annotation.sizeInBytes()",1,1,1
"org.eclipse.jdt.internal.core.util.AnnotationComponent.AnnotationComponent(byte[],IConstantPool,int)",3,2,3
"org.eclipse.jdt.internal.core.util.AnnotationComponent.getComponentName()",1,1,1
"org.eclipse.jdt.internal.core.util.AnnotationComponent.getComponentNameIndex()",1,1,1
"org.eclipse.jdt.internal.core.util.AnnotationComponent.getComponentValue()",1,1,1
"org.eclipse.jdt.internal.core.util.AnnotationComponent.sizeInBytes()",1,1,1
"org.eclipse.jdt.internal.core.util.AnnotationComponentValue.AnnotationComponentValue(byte[],IConstantPool,int)",10,9,17
"org.eclipse.jdt.internal.core.util.AnnotationComponentValue.getAnnotationComponentValues()",1,1,1
"org.eclipse.jdt.internal.core.util.AnnotationComponentValue.getAnnotationValue()",1,1,1
"org.eclipse.jdt.internal.core.util.AnnotationComponentValue.getAttributeValue()",1,1,1
"org.eclipse.jdt.internal.core.util.AnnotationComponentValue.getClassInfo()",1,1,1
"org.eclipse.jdt.internal.core.util.AnnotationComponentValue.getClassInfoIndex()",1,1,1
"org.eclipse.jdt.internal.core.util.AnnotationComponentValue.getConstantValue()",1,1,1
"org.eclipse.jdt.internal.core.util.AnnotationComponentValue.getConstantValueIndex()",1,1,1
"org.eclipse.jdt.internal.core.util.AnnotationComponentValue.getEnumConstantName()",1,1,1
"org.eclipse.jdt.internal.core.util.AnnotationComponentValue.getEnumConstantNameIndex()",1,1,1
"org.eclipse.jdt.internal.core.util.AnnotationComponentValue.getEnumConstantTypeName()",1,1,1
"org.eclipse.jdt.internal.core.util.AnnotationComponentValue.getEnumConstantTypeNameIndex()",1,1,1
"org.eclipse.jdt.internal.core.util.AnnotationComponentValue.getTag()",1,1,1
"org.eclipse.jdt.internal.core.util.AnnotationComponentValue.getValuesNumber()",1,1,1
"org.eclipse.jdt.internal.core.util.AnnotationComponentValue.sizeInBytes()",1,1,1
"org.eclipse.jdt.internal.core.util.AnnotationDefaultAttribute.AnnotationDefaultAttribute(byte[],IConstantPool,int)",1,1,1
"org.eclipse.jdt.internal.core.util.AnnotationDefaultAttribute.getMemberValue()",1,1,1
"org.eclipse.jdt.internal.core.util.AnonymousFileSource.AnonymousFileSource(File)",3,2,3
"org.eclipse.jdt.internal.core.util.AnonymousFileSource.allocateAnonymousFile()",1,1,1
"org.eclipse.jdt.internal.core.util.AnonymousFileSource.allocateAnonymousURL(byte[])",1,4,4
"org.eclipse.jdt.internal.core.util.AnonymousFileSource.convertFileToURL(File)",1,1,2
"org.eclipse.jdt.internal.core.util.AnonymousFileSource.fileForName(String)",1,2,2
"org.eclipse.jdt.internal.core.util.AnonymousFileSource.getAnonymousFile()",1,2,3
"org.eclipse.jdt.internal.core.util.AnonymousFileSource.getAnonymousFileName()",1,1,1
"org.eclipse.jdt.internal.core.util.AnonymousFileSource.getAnonymousFileName(long)",1,2,3
"org.eclipse.jdt.internal.core.util.CharArrayBuffer.CharArrayBuffer()",1,1,1
"org.eclipse.jdt.internal.core.util.CharArrayBuffer.CharArrayBuffer(char[])",1,1,1
"org.eclipse.jdt.internal.core.util.CharArrayBuffer.CharArrayBuffer(char[],int)",1,2,3
"org.eclipse.jdt.internal.core.util.CharArrayBuffer.CharArrayBuffer(int)",1,1,1
"org.eclipse.jdt.internal.core.util.CharArrayBuffer.append(String)",1,2,2
"org.eclipse.jdt.internal.core.util.CharArrayBuffer.append(char)",1,1,1
"org.eclipse.jdt.internal.core.util.CharArrayBuffer.append(char[])",1,2,2
"org.eclipse.jdt.internal.core.util.CharArrayBuffer.append(char[],int,int)",6,4,8
"org.eclipse.jdt.internal.core.util.CharArrayBuffer.getContents()",3,3,5
"org.eclipse.jdt.internal.core.util.CharArrayBuffer.toString()",1,1,2
"org.eclipse.jdt.internal.core.util.ClassFileAttribute.ClassFileAttribute(byte[],IConstantPool,int)",2,1,2
"org.eclipse.jdt.internal.core.util.ClassFileAttribute.getAttributeLength()",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileAttribute.getAttributeName()",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileAttribute.getAttributeNameIndex()",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileReader.ClassFileReader(byte[],int)",5,28,44
"org.eclipse.jdt.internal.core.util.ClassFileReader.getAccessFlags()",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileReader.getAttributeCount()",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileReader.getAttributes()",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileReader.getClassIndex()",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileReader.getClassName()",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileReader.getConstantClassNameAt(byte[],int[],int)",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileReader.getConstantPool()",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileReader.getFieldInfos()",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileReader.getFieldsCount()",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileReader.getInnerClassesAttribute()",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileReader.getInterfaceIndexes()",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileReader.getInterfaceNames()",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileReader.getMagic()",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileReader.getMajorVersion()",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileReader.getMethodInfos()",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileReader.getMethodsCount()",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileReader.getMinorVersion()",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileReader.getSourceFileAttribute()",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileReader.getSuperclassIndex()",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileReader.getSuperclassName()",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileReader.isClass()",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileReader.isInterface()",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileStruct.doubleAt(byte[],int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileStruct.equals(char[],char[])",6,1,7
"org.eclipse.jdt.internal.core.util.ClassFileStruct.floatAt(byte[],int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileStruct.i1At(byte[],int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileStruct.i2At(byte[],int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileStruct.i4At(byte[],int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileStruct.i8At(byte[],int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileStruct.u1At(byte[],int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileStruct.u2At(byte[],int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileStruct.u4At(byte[],int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.ClassFileStruct.utf8At(byte[],int,int,int)",1,2,5
"org.eclipse.jdt.internal.core.util.CodeAttribute.CodeAttribute(byte[],IConstantPool,int)",3,4,9
"org.eclipse.jdt.internal.core.util.CodeAttribute.getAttributes()",1,1,1
"org.eclipse.jdt.internal.core.util.CodeAttribute.getAttributesCount()",1,1,1
"org.eclipse.jdt.internal.core.util.CodeAttribute.getBytecodes()",1,2,2
"org.eclipse.jdt.internal.core.util.CodeAttribute.getCodeLength()",1,1,1
"org.eclipse.jdt.internal.core.util.CodeAttribute.getExceptionTable()",1,1,1
"org.eclipse.jdt.internal.core.util.CodeAttribute.getExceptionTableLength()",1,1,1
"org.eclipse.jdt.internal.core.util.CodeAttribute.getLineNumberAttribute()",1,1,1
"org.eclipse.jdt.internal.core.util.CodeAttribute.getLocalVariableAttribute()",1,1,1
"org.eclipse.jdt.internal.core.util.CodeAttribute.getMaxLocals()",1,1,1
"org.eclipse.jdt.internal.core.util.CodeAttribute.getMaxStack()",1,1,1
"org.eclipse.jdt.internal.core.util.CodeAttribute.traverse(IBytecodeVisitor)",21,13,237
"org.eclipse.jdt.internal.core.util.CodeSnippetParsingUtil.getRecordedParsingInformation(CompilationResult,CommentRecorderParser)",1,3,3
"org.eclipse.jdt.internal.core.util.CodeSnippetParsingUtil.parseClassBodyDeclarations(char[],Map,boolean)",1,1,1
"org.eclipse.jdt.internal.core.util.CodeSnippetParsingUtil.parseClassBodyDeclarations(char[],int,int,Map,boolean)",2,2,3
"org.eclipse.jdt.internal.core.util.CodeSnippetParsingUtil.parseCompilationUnit(char[],Map,boolean)",3,5,7
"org.eclipse.jdt.internal.core.util.CodeSnippetParsingUtil.parseExpression(char[],Map,boolean)",1,1,1
"org.eclipse.jdt.internal.core.util.CodeSnippetParsingUtil.parseExpression(char[],int,int,Map,boolean)",2,2,3
"org.eclipse.jdt.internal.core.util.CodeSnippetParsingUtil.parseStatements(char[],Map,boolean)",1,1,1
"org.eclipse.jdt.internal.core.util.CodeSnippetParsingUtil.parseStatements(char[],int,int,Map,boolean)",2,2,3
"org.eclipse.jdt.internal.core.util.CommentRecorderParser.CommentRecorderParser(ProblemReporter,boolean)",1,1,1
"org.eclipse.jdt.internal.core.util.CommentRecorderParser.checkComment()",3,4,14
"org.eclipse.jdt.internal.core.util.CommentRecorderParser.consumeClassHeader()",1,1,1
"org.eclipse.jdt.internal.core.util.CommentRecorderParser.consumeEmptyClassMemberDeclaration()",1,1,1
"org.eclipse.jdt.internal.core.util.CommentRecorderParser.consumeEmptyTypeDeclaration()",1,1,1
"org.eclipse.jdt.internal.core.util.CommentRecorderParser.consumeInterfaceHeader()",1,1,1
"org.eclipse.jdt.internal.core.util.CommentRecorderParser.containsComment(int,int)",4,1,5
"org.eclipse.jdt.internal.core.util.CommentRecorderParser.endParse(int)",1,2,2
"org.eclipse.jdt.internal.core.util.CommentRecorderParser.flushCommentsDefinedPriorTo(int)",8,4,11
"org.eclipse.jdt.internal.core.util.CommentRecorderParser.getCommentsPositions()",1,1,2
"org.eclipse.jdt.internal.core.util.CommentRecorderParser.initialize()",1,1,1
"org.eclipse.jdt.internal.core.util.CommentRecorderParser.initializeScanner()",1,1,1
"org.eclipse.jdt.internal.core.util.CommentRecorderParser.pushOnCommentsStack(int,int)",1,4,8
"org.eclipse.jdt.internal.core.util.CommentRecorderParser.resetModifiers()",1,1,1
"org.eclipse.jdt.internal.core.util.CommentRecorderScanner.CommentRecorderScanner(boolean,boolean,boolean,long,char[][],char[][],boolean)",1,1,1
"org.eclipse.jdt.internal.core.util.CommentRecorderScanner.recordComment(int)",1,1,2
"org.eclipse.jdt.internal.core.util.ConstantPool.ConstantPool(byte[],int[])",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPool.decodeEntry(int)",2,2,11
"org.eclipse.jdt.internal.core.util.ConstantPool.getConstantPoolCount()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPool.getEntryKind(int)",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPool.getUtf8ValueAt(int)",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.getClassIndex()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.getClassInfoName()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.getClassInfoNameIndex()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.getClassName()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.getDoubleValue()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.getFieldDescriptor()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.getFieldName()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.getFloatValue()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.getIntegerValue()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.getKind()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.getLongValue()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.getMethodDescriptor()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.getMethodName()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.getNameAndTypeDescriptorIndex()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.getNameAndTypeIndex()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.getNameAndTypeInfoDescriptorIndex()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.getNameAndTypeInfoNameIndex()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.getNameAndTypeNameIndex()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.getStringIndex()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.getStringValue()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.getUtf8Length()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.getUtf8Value()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.reset()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.setClassIndex(int)",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.setClassInfoName(char[])",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.setClassInfoNameIndex(int)",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.setClassName(char[])",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.setDoubleValue(double)",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.setFieldDescriptor(char[])",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.setFieldName(char[])",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.setFloatValue(float)",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.setIntegerValue(int)",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.setKind(int)",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.setLongValue(long)",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.setMethodDescriptor(char[])",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.setMethodName(char[])",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.setNameAndTypeDescriptorIndex(int)",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.setNameAndTypeIndex(int)",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.setNameAndTypeNameIndex(int)",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.setStringIndex(int)",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.setStringValue(char[])",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.setUtf8Length(int)",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantPoolEntry.setUtf8Value(char[])",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantValueAttribute.ConstantValueAttribute(byte[],IConstantPool,int)",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantValueAttribute.getConstantValue()",1,1,1
"org.eclipse.jdt.internal.core.util.ConstantValueAttribute.getConstantValueIndex()",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor.DefaultBytecodeVisitor(long,StringBuffer,String,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._aaload(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._aastore(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._aconst_null(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._aload(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._aload_0(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._aload_1(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._aload_2(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._aload_3(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._anewarray(int,int,IConstantPoolEntry)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._areturn(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._arraylength(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._astore(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._astore_0(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._astore_1(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._astore_2(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._astore_3(int)",1,1,1
