,CBO,DIT,LCOM,NOC,RFC,ShotgunSurgery,Unnamed: 0,WMC,cardinality,confidence,consequent_not_in_association,instance,lift,project_id,support
10313,4.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.filesystem.CMSInternalFilesystemTestSuite,0.0,55,0.0
10314,33.0,0.0,1.0,0.0,86.0,0.0,0.0,48.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager,0.0,55,0.0
10315,5.0,3.0,4.0,0.0,19.0,0.0,0.0,9.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManagerTest,0.0,55,0.0
10316,6.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.filesystem.InconsistentStoreStateException,0.0,55,0.0
10317,17.0,0.0,1.0,0.0,53.0,0.0,0.0,78.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex,0.0,55,0.0
10318,11.0,2.0,12.0,0.0,68.0,0.0,0.0,42.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndexTest,0.0,55,0.0
10319,19.0,0.0,1.0,0.0,63.0,0.0,0.0,94.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager,0.0,55,0.0
10320,16.0,2.0,3.0,0.0,132.0,0.0,0.0,128.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManagerTest,0.0,55,0.0
10321,17.0,2.0,10.0,2.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.jdbc.AbstractDatabaseBean,0.0,55,0.0
10322,5.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.jdbc.CMSInternalJDBCTestSuite,0.0,55,0.0
10323,19.0,4.0,2.0,0.0,55.0,0.0,0.0,18.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataManager,0.0,55,0.0
10324,4.0,3.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataManagerTest,0.0,55,0.0
10325,17.0,3.0,1.0,1.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataReader,0.0,55,0.0
10326,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataReader.ExistsRowCallbackHandler,0.0,55,0.0
10327,9.0,3.0,1.0,0.0,17.0,0.0,0.0,15.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher,0.0,55,0.0
10328,5.0,1.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.AndConditionCallback,0.0,55,0.0
10329,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.CountCallbackHandler,0.0,55,0.0
10330,8.0,1.0,1.0,0.0,16.0,0.0,0.0,18.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.MetadataFilterConditionCallback,0.0,55,0.0
10331,3.0,1.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.NotConditionCallback,0.0,55,0.0
10332,5.0,1.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.OrConditionCallback,0.0,55,0.0
10333,6.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.SubconditionCallback,0.0,55,0.0
10334,12.0,0.0,2.0,0.0,13.0,0.0,0.0,8.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.WhereClauseBuilder,0.0,55,0.0
10335,5.0,3.0,1.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcherTest,0.0,55,0.0
10336,11.0,2.0,2.0,0.0,18.0,0.0,0.0,12.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseNodeDependencyDAO,0.0,55,0.0
10337,5.0,3.0,1.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseNodeDependencyDAOTest,0.0,55,0.0
10338,12.0,2.0,4.0,0.0,31.0,0.0,0.0,18.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseUserDAO,0.0,55,0.0
10339,4.0,3.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseUserDAOTest,0.0,55,0.0
10340,4.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.jdbc.InconsistentDatabaseStateException,0.0,55,0.0
10341,4.0,0.0,1.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.internal.jdbc.ParameterizedRowCallbackHandler,0.0,55,0.0
10342,3.0,0.0,1.0,1.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.readers.ByteBufferPipingReaderCallback,0.0,55,0.0
10343,6.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.readers.ByteDataReaderCallback,0.0,55,0.0
10344,3.0,1.0,1.0,2.0,14.0,0.0,0.0,22.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.readers.CharBufferPipingReaderCallback,0.0,55,0.0
10345,7.0,0.0,1.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.readers.CharacterDataReaderCallback,0.0,55,0.0
10346,10.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.readers.FileSavingReaderCallback,0.0,55,0.0
10347,10.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.readers.ObjectReaderCallback,0.0,55,0.0
10348,2.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.readers.PropertiesReaderCallback,0.0,55,0.0
10349,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.cms.readers.SerializableReaderCallback,0.0,55,0.0
10350,29.0,2.0,1.0,9.0,35.0,0.0,0.0,6.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.AbstractProcessorTest,0.0,55,0.0
10351,5.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.JobNotFoundException,0.0,55,0.0
10352,6.0,0.0,2.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.JobSecurityException,0.0,55,0.0
10353,4.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.OrycteropusProcessorTestSuite,0.0,55,0.0
10354,10.0,2.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.ProcessorConfigurationException,0.0,55,0.0
10355,4.0,2.0,3.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.ProcessorDeadlockException,0.0,55,0.0
10356,70.0,1.0,1.0,2.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.ProcessorException,0.0,55,0.0
10357,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.ProcessorJobProgressListener,0.0,55,0.0
10358,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.ProcessorLocal,0.0,55,0.0
10359,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.ProcessorRemote,0.0,55,0.0
10360,8.0,1.0,2.0,2.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.AbstractRemoteResourceResult,0.0,55,0.0
10361,6.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.BadResourceURIException,0.0,55,0.0
10362,5.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.CMSResourceURI,0.0,55,0.0
10363,82.0,0.0,3.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.ClientValidationException,0.0,55,0.0
10364,20.0,1.0,1.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.HierarchicResourceURI,0.0,55,0.0
10365,16.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.InnerNodeAccessException,0.0,55,0.0
10366,76.0,1.0,2.0,0.0,13.0,0.0,0.0,11.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.LocalResourceResult,0.0,55,0.0
10367,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.NoDefaultSourceResourceException,0.0,55,0.0
10368,15.0,1.0,1.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.NodeValidationJobToken,0.0,55,0.0
10369,51.0,1.0,7.0,0.0,14.0,0.0,0.0,13.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.NodeValidationResult,0.0,55,0.0
10370,7.0,1.0,4.0,0.0,12.0,0.0,0.0,11.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.OpaqueResourceURI,0.0,55,0.0
10371,3.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.ProcessorDomainTestSuite,0.0,55,0.0
10372,5.0,0.0,4.0,0.0,10.0,0.0,0.0,9.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.ProcessorJobStatus,0.0,55,0.0
10373,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.ProcessorJobStatus.State,0.0,55,0.0
10374,28.0,0.0,4.0,2.0,10.0,0.0,0.0,9.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.ProcessorJobToken,0.0,55,0.0
10375,37.0,0.0,7.0,3.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.ProcessorResult,0.0,55,0.0
10376,6.0,2.0,1.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.RemoteResourceObjectResult,0.0,55,0.0
10377,9.0,2.0,1.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.RemoteResourceResult,0.0,55,0.0
10378,9.0,1.0,1.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.ResourceJobToken,0.0,55,0.0
10379,27.0,3.0,2.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.ResourcePathURI,0.0,55,0.0
10380,33.0,0.0,2.0,2.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.ResourceURI,0.0,55,0.0
10381,2.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.ResourceURIRelativisationTest,0.0,55,0.0
10382,3.0,2.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.ResourceURIRelativisationTest.RelativisingTestCase,0.0,55,0.0
10383,14.0,2.0,7.0,0.0,41.0,0.0,0.0,14.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.ResourceURITest,0.0,55,0.0
10384,8.0,3.0,3.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.SourceResourceURI,0.0,55,0.0
10385,20.0,2.0,2.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.domain.StaticResourceURI,0.0,55,0.0
10386,24.0,1.0,1.0,0.0,31.0,0.0,0.0,15.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.ConfigurationResourceHelper,0.0,55,0.0
10387,22.0,3.0,1.0,0.0,34.0,0.0,0.0,9.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.ConfigurationResourceHelperTest,0.0,55,0.0
10388,32.0,1.0,5.0,0.0,27.0,0.0,0.0,10.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.ContentManagerHelper,0.0,55,0.0
10389,32.0,1.0,1.0,0.0,27.0,0.0,0.0,12.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.DynamicResourceHelper,0.0,55,0.0
10390,7.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.DynamicResourceHelper.ResourceObjectWrapper,0.0,55,0.0
10391,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.DynamicViewStrategy,0.0,55,0.0
10392,11.0,0.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.MetadataCache,0.0,55,0.0
10393,20.0,1.0,1.0,0.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.NodeDependencyHelper,0.0,55,0.0
10394,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.NodeValidationRequest,0.0,55,0.0
10395,14.0,3.0,1.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.OpaqueResourceURIConvesionTest,0.0,55,0.0
10396,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.ProcessorContext,0.0,55,0.0
10397,5.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.ProcessorFrameworkTestSuite,0.0,55,0.0
10398,13.0,0.0,1.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.ProcessorProperties,0.0,55,0.0
10399,5.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.RelativisingResourceLinkFixupStrategy,0.0,55,0.0
10400,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.RenderingContext,0.0,55,0.0
10401,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.RequestContext,0.0,55,0.0
10402,26.0,0.0,1.0,8.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.RequestScopedHelper,0.0,55,0.0
10403,6.0,0.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.ResourceCache,0.0,55,0.0
10404,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.ResourceLinkFixupStrategy,0.0,55,0.0
10405,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.ResourcePathURIMappingStrategy,0.0,55,0.0
10406,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.ResourceRequest,0.0,55,0.0
10407,43.0,1.0,1.0,0.0,53.0,0.0,0.0,25.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.ResourceURIResolver,0.0,55,0.0
10408,17.0,3.0,1.0,0.0,50.0,0.0,0.0,37.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.ResourceURIResolverTest,0.0,55,0.0
10409,48.0,0.0,3.0,0.0,25.0,0.0,0.0,7.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.ResultBuilder,0.0,55,0.0
10410,23.0,0.0,6.0,1.0,22.0,0.0,0.0,10.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.SingleNodeRenderingContext,0.0,55,0.0
10411,12.0,0.0,1.0,0.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.StaticResourceResolver,0.0,55,0.0
10412,7.0,3.0,1.0,0.0,22.0,0.0,0.0,14.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.StaticResourceResolverTest,0.0,55,0.0
10413,10.0,0.0,1.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.StylesheetResourceReader,0.0,55,0.0
10414,26.0,1.0,1.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.TransactionCacheManager,0.0,55,0.0
10415,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.TransactionContext,0.0,55,0.0
10416,3.0,0.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.TransactionScopedHelper,0.0,55,0.0
10417,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.ValidationStrategy,0.0,55,0.0
10418,9.0,0.0,4.0,4.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.config.ConfigurationProperty,0.0,55,0.0
10419,2.0,1.0,1.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.config.ListProperty,0.0,55,0.0
10420,4.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.config.ResourceURIProperty,0.0,55,0.0
10421,5.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.config.StaticResourceURIListProperty,0.0,55,0.0
10422,9.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.config.StaticResourceURIProperty,0.0,55,0.0
10423,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.config.StringConfigurationProperty,0.0,55,0.0
10424,4.0,3.0,1.0,2.0,13.0,0.0,0.0,8.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.util.AardvarkLinkFinder,0.0,55,0.0
10425,7.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.util.DeepeningResourcePathURIMappingStrategy,0.0,55,0.0
10426,6.0,0.0,1.0,0.0,17.0,0.0,0.0,16.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.util.NumberingBuilder,0.0,55,0.0
10427,6.0,0.0,1.0,0.0,11.0,0.0,0.0,24.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.util.NumberingBuilder.TreePosition,0.0,55,0.0
10428,3.0,2.0,9.0,0.0,13.0,0.0,0.0,9.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.util.NumberingBuilderTest,0.0,55,0.0
10429,42.0,0.0,1.0,1.0,61.0,0.0,0.0,30.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.util.PipelineBuilder,0.0,55,0.0
10430,4.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.util.ProcessorFrameworkUtilTestSuite,0.0,55,0.0
10431,20.0,0.0,2.0,0.0,19.0,0.0,0.0,25.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.util.ProcessorIOUtilities,0.0,55,0.0
10432,10.0,0.0,2.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.util.ResourceToWorkDirectoryCallback,0.0,55,0.0
10433,6.0,0.0,1.0,0.0,14.0,0.0,0.0,11.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.util.ShellScriptHelper,0.0,55,0.0
10434,3.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.util.SimpleNumberingBuilderTestSuite,0.0,55,0.0
10435,4.0,2.0,1.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.util.SimpleNumberingBuilderTestSuite.SimpleTreeTest,0.0,55,0.0
10436,4.0,1.0,1.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.util.StructuralElementFinder,0.0,55,0.0
10437,2.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.util.TreePositionTest,0.0,55,0.0
10438,1.0,2.0,1.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.util.TreePositionTest.CompareTest,0.0,55,0.0
10439,1.0,2.0,1.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.util.TreePositionTest.FirstDifferenceTest,0.0,55,0.0
10440,2.0,2.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.util.TreePositionTest.NextPositionTowardsLevelTest,0.0,55,0.0
10441,1.0,2.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.util.TreePositionTest.NextPositionTowardsObjectTest,0.0,55,0.0
10442,2.0,1.0,1.0,0.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.framework.util.XSLTErrorListener,0.0,55,0.0
10443,23.0,0.0,6.0,2.0,25.0,0.0,0.0,16.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.internal.AbstractProcessorRequest,0.0,55,0.0
10444,31.0,0.0,1.0,0.0,54.0,0.0,0.0,21.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.internal.DynamicViewCreator,0.0,55,0.0
10445,56.0,0.0,5.0,0.0,58.0,0.0,0.0,33.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.internal.JobExecutor,0.0,55,0.0
10446,2.0,0.0,1.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.internal.LRUStylesheetCache,0.0,55,0.0
10447,9.0,1.0,1.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.internal.NodeValidationRequestImpl,0.0,55,0.0
10448,23.0,0.0,1.0,0.0,36.0,0.0,0.0,6.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.internal.NodeValidator,0.0,55,0.0
10449,55.0,0.0,9.0,0.0,94.0,0.0,0.0,84.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.internal.ProcessorController,0.0,55,0.0
10450,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.internal.ProcessorController.JobImplementation,0.0,55,0.0
10451,5.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.internal.ProcessorController.JobWrapper,0.0,55,0.0
10452,12.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.internal.ProcessorController.NodeValidationJobImplementation,0.0,55,0.0
10453,7.0,0.0,1.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.internal.ProcessorController.ProcessorJob,0.0,55,0.0
10454,9.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.internal.ProcessorController.ResourceJobImplementation,0.0,55,0.0
10455,17.0,3.0,8.0,0.0,35.0,0.0,0.0,8.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.internal.ProcessorControllerTest,0.0,55,0.0
10456,2.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.internal.ProcessorControllerTest.Lock,0.0,55,0.0
10457,11.0,0.0,2.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.internal.ProcessorControllerTest.WaitJob,0.0,55,0.0
10458,3.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,uk.ac.ed.ph.orycteropus.processor.internal.ProcessorInternalTestSuite,0.0,55,0.0
