,CBO,DIT,DivergentChange,LCOM,NOC,RFC,WMC,cardinality,confidence,consequent_not_in_association,instance,lift,project_id,support
12754,2.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,org.apache.cassandra.tools.NodeCmd.ToolOptions,0.0,63,0.0
12755,17.0,0.0,0.0,1.0,0.0,122.0,67.0,1.0,0.28,0.0,org.apache.cassandra.tools.NodeProbe,24.09,63,0.020755500207555
12756,10.0,0.0,0.0,2.0,0.0,24.0,38.0,0.0,0.0,0.0,org.apache.cassandra.tools.SSTableExport,0.0,63,0.0
12757,11.0,0.0,0.0,1.0,0.0,27.0,42.0,0.0,0.0,0.0,org.apache.cassandra.tools.SSTableImport,0.0,63,0.0
12758,3.0,0.0,0.0,3.0,0.0,7.0,14.0,0.0,0.0,0.0,org.apache.cassandra.tools.SSTableImport.JsonColumn,0.0,63,0.0
12759,2.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,org.apache.cassandra.tools.ThreadPoolProxyMBeanIterator,0.0,63,0.0
12760,1.0,0.0,0.0,4.0,1.0,9.0,7.0,0.0,0.0,0.0,org.apache.cassandra.utils.AbstractStatsDeque,0.0,63,0.0
12761,2.0,0.0,0.0,1.0,0.0,4.0,11.0,0.0,0.0,0.0,org.apache.cassandra.utils.BloomCalculations,0.0,63,0.0
12762,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,org.apache.cassandra.utils.BloomCalculations.BloomSpecification,0.0,63,0.0
12763,4.0,0.0,0.0,3.0,0.0,17.0,18.0,0.0,0.0,0.0,org.apache.cassandra.utils.BloomFilter,0.0,63,0.0
12764,3.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,org.apache.cassandra.utils.BloomFilterSerializer,0.0,63,0.0
12765,1.0,0.0,0.0,1.0,0.0,5.0,6.0,0.0,0.0,0.0,org.apache.cassandra.utils.BoundedStatsDeque,0.0,63,0.0
12766,85.0,0.0,0.0,22.0,0.0,36.0,67.0,0.0,0.0,0.0,org.apache.cassandra.utils.ByteBufferUtil,0.0,63,0.0
12767,2.0,0.0,0.0,2.0,0.0,13.0,24.0,0.0,0.0,0.0,org.apache.cassandra.utils.CLibrary,0.0,63,0.0
12768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.apache.cassandra.utils.CloseableIterator,0.0,63,0.0
12769,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,org.apache.cassandra.utils.DefaultDouble,0.0,63,0.0
12770,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,org.apache.cassandra.utils.DefaultInteger,0.0,63,0.0
12771,0.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,org.apache.cassandra.utils.DestructivePQIterator,0.0,63,0.0
12772,7.0,0.0,0.0,1.0,0.0,12.0,26.0,0.0,0.0,0.0,org.apache.cassandra.utils.EstimatedHistogram,0.0,63,0.0
12773,4.0,0.0,0.0,2.0,0.0,5.0,6.0,0.0,0.0,0.0,org.apache.cassandra.utils.EstimatedHistogram.EstimatedHistogramSerializer,0.0,63,0.0
12774,2.0,0.0,0.0,2.0,0.0,14.0,17.0,0.0,0.0,0.0,org.apache.cassandra.utils.ExpiringMap,0.0,63,0.0
12775,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,org.apache.cassandra.utils.ExpiringMap.CacheMonitor,0.0,63,0.0
12776,2.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,org.apache.cassandra.utils.ExpiringMap.CacheableObject,0.0,63,0.0
12777,86.0,0.0,0.0,26.0,0.0,41.0,88.0,0.0,0.0,0.0,org.apache.cassandra.utils.FBUtilities,0.0,63,0.0
12778,1.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,org.apache.cassandra.utils.Filter,0.0,63,0.0
12779,2.0,0.0,0.0,1.0,0.0,4.0,9.0,0.0,0.0,0.0,org.apache.cassandra.utils.GuidGenerator,0.0,63,0.0
12780,0.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,org.apache.cassandra.utils.LatencyTracker,0.0,63,0.0
12781,1.0,0.0,0.0,4.0,0.0,16.0,23.0,0.0,0.0,0.0,org.apache.cassandra.utils.LegacyBloomFilter,0.0,63,0.0
12782,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,org.apache.cassandra.utils.LegacyBloomFilterSerializer,0.0,63,0.0
12783,12.0,0.0,0.0,2.0,0.0,43.0,50.0,0.0,0.0,0.0,org.apache.cassandra.utils.MerkleTree,0.0,63,0.0
12784,10.0,0.0,0.0,1.0,2.0,8.0,9.0,0.0,0.0,0.0,org.apache.cassandra.utils.MerkleTree.Hashable,0.0,63,0.0
12785,4.0,0.0,0.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,org.apache.cassandra.utils.MerkleTree.Hashable.HashableSerializer,0.0,63,0.0
12786,7.0,1.0,0.0,2.0,0.0,11.0,10.0,0.0,0.0,0.0,org.apache.cassandra.utils.MerkleTree.Inner,0.0,63,0.0
12787,6.0,0.0,0.0,1.0,0.0,8.0,5.0,0.0,0.0,0.0,org.apache.cassandra.utils.MerkleTree.Inner.InnerSerializer,0.0,63,0.0
12788,7.0,1.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,org.apache.cassandra.utils.MerkleTree.Leaf,0.0,63,0.0
12789,4.0,0.0,0.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,org.apache.cassandra.utils.MerkleTree.Leaf.LeafSerializer,0.0,63,0.0
12790,4.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,org.apache.cassandra.utils.MerkleTree.MerkleTreeSerializer,0.0,63,0.0
12791,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,org.apache.cassandra.utils.MerkleTree.RowHash,0.0,63,0.0
12792,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,org.apache.cassandra.utils.MerkleTree.StopRecursion,0.0,63,0.0
12793,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,org.apache.cassandra.utils.MerkleTree.StopRecursion.BadRange,0.0,63,0.0
12794,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,org.apache.cassandra.utils.MerkleTree.StopRecursion.InvalidHash,0.0,63,0.0
12795,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,org.apache.cassandra.utils.MerkleTree.StopRecursion.TooDeep,0.0,63,0.0
12796,7.0,1.0,0.0,1.0,0.0,11.0,7.0,0.0,0.0,0.0,org.apache.cassandra.utils.MerkleTree.TreeRange,0.0,63,0.0
12797,5.0,0.0,0.0,2.0,0.0,6.0,7.0,0.0,0.0,0.0,org.apache.cassandra.utils.MerkleTree.TreeRangeIterator,0.0,63,0.0
12798,0.0,0.0,0.0,2.0,0.0,2.0,16.0,0.0,0.0,0.0,org.apache.cassandra.utils.MurmurHash,0.0,63,0.0
12799,1.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,org.apache.cassandra.utils.Mx4jTool,0.0,63,0.0
12800,10.0,0.0,0.0,4.0,0.0,16.0,18.0,0.0,0.0,0.0,org.apache.cassandra.utils.NodeId,0.0,63,0.0
12801,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,org.apache.cassandra.utils.NodeId.LocalIds,0.0,63,0.0
12802,4.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,0.0,0.0,org.apache.cassandra.utils.NodeId.LocalNodeIdHistory,0.0,63,0.0
12803,4.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,org.apache.cassandra.utils.NodeId.NodeIdRecord,0.0,63,0.0
12804,4.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,org.apache.cassandra.utils.NodeId.OneShotRenewer,0.0,63,0.0
12805,37.0,0.0,0.0,1.0,1.0,5.0,8.0,0.0,0.0,0.0,org.apache.cassandra.utils.Pair,0.0,63,0.0
12806,6.0,0.0,0.0,2.0,6.0,7.0,10.0,0.0,0.0,0.0,org.apache.cassandra.utils.ReducingIterator,0.0,63,0.0
12807,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,org.apache.cassandra.utils.ResourceWatcher,0.0,63,0.0
12808,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,org.apache.cassandra.utils.ResourceWatcher.WatchedResource,0.0,63,0.0
12809,5.0,0.0,0.0,4.0,0.0,9.0,11.0,0.0,0.0,0.0,org.apache.cassandra.utils.SimpleCondition,0.0,63,0.0
12810,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,org.apache.cassandra.utils.SkipNullRepresenter,0.0,63,0.0
12811,5.0,0.0,0.0,1.0,0.0,13.0,5.0,0.0,0.0,0.0,org.apache.cassandra.utils.StatusLogger,0.0,63,0.0
12812,16.0,0.0,0.0,3.0,0.0,14.0,22.0,0.0,0.0,0.0,org.apache.cassandra.utils.UUIDGen,0.0,63,0.0
12813,2.0,0.0,0.0,1.0,16.0,2.0,1.0,0.0,0.0,0.0,org.apache.cassandra.utils.WrappedRunnable,0.0,63,0.0
12814,0.0,0.0,0.0,2.0,0.0,5.0,8.0,0.0,0.0,0.0,org.apache.cassandra.utils.XMLUtils,0.0,63,0.0
12815,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,org.apache.cassandra.utils.obs.ArrayUtil,0.0,63,0.0
12816,0.0,0.0,0.0,7.0,0.0,14.0,52.0,0.0,0.0,0.0,org.apache.cassandra.utils.obs.BitUtil,0.0,63,0.0
12817,3.0,0.0,0.0,1.0,0.0,58.0,106.0,0.0,0.0,0.0,org.apache.cassandra.utils.obs.OpenBitSet,0.0,63,0.0
12818,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.AndroidConstants,0.0,64,0.0
12819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.annotations.Nullable,0.0,64,0.0
12820,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,com.android.annotations.VisibleForTesting,0.0,64,0.0
12821,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.annotations.VisibleForTesting.Visibility,0.0,64,0.0
12822,1.0,0.0,0.0,1.0,0.0,24.0,69.0,0.0,0.0,0.0,com.android.ant.AaptExecLoopTask,0.0,64,0.0
12823,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,com.android.ant.AaptExecLoopTask.NoCompress,0.0,64,0.0
12824,0.0,0.0,0.0,1.0,0.0,5.0,13.0,0.0,0.0,0.0,com.android.ant.AidlExecTask,0.0,64,0.0
12825,5.0,0.0,0.0,1.0,0.0,29.0,44.0,0.0,0.0,0.0,com.android.ant.ApkBuilderTask,0.0,64,0.0
12826,0.0,0.0,0.0,2.0,0.0,6.0,9.0,0.0,0.0,0.0,com.android.ant.BaseTask,0.0,64,0.0
12827,1.0,0.0,0.0,1.0,0.0,9.0,37.0,0.0,0.0,0.0,com.android.ant.DependencyGraph,0.0,64,0.0
12828,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0,0.0,0.0,com.android.ant.IfElseTask,0.0,64,0.0
12829,13.0,0.0,0.0,1.0,0.0,37.0,77.0,0.0,0.0,0.0,com.android.ant.NewSetupTask,0.0,64,0.0
12830,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,com.android.ant.NewSetupTask.IPropertySource,0.0,64,0.0
12831,0.0,0.0,0.0,1.0,0.0,6.0,16.0,0.0,0.0,0.0,com.android.ant.RenderScriptTask,0.0,64,0.0
12832,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,com.android.ant.SetupTask,0.0,64,0.0
12833,3.0,0.0,0.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,com.android.ant.TaskHelper,0.0,64,0.0
12834,1.0,0.0,0.0,1.0,0.0,6.0,9.0,0.0,0.0,0.0,com.android.ant.XPathTask,0.0,64,0.0
12835,1.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,com.android.archquery.Main,0.0,64,0.0
12836,2.0,0.0,0.0,5.0,0.0,6.0,8.0,0.0,0.0,0.0,com.android.assetstudiolib.GraphicGenerator,0.0,64,0.0
12837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.assetstudiolib.GraphicGenerator.Options,0.0,64,0.0
12838,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,com.android.assetstudiolib.GraphicGeneratorContext,0.0,64,0.0
12839,5.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,com.android.assetstudiolib.LauncherIconGenerator,0.0,64,0.0
12840,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.assetstudiolib.LauncherIconGenerator.Options,0.0,64,0.0
12841,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,com.android.assetstudiolib.LauncherIconGenerator.Options.Shape,0.0,64,0.0
12842,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,com.android.assetstudiolib.LauncherIconGenerator.Options.Style,0.0,64,0.0
12843,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,com.android.assetstudiolib.MenuIconGenerator,0.0,64,0.0
12844,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.assetstudiolib.MenuIconGenerator.Options,0.0,64,0.0
12845,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,com.android.assetstudiolib.TextRenderUtil,0.0,64,0.0
12846,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.assetstudiolib.TextRenderUtil.Options,0.0,64,0.0
12847,4.0,0.0,0.0,4.0,0.0,12.0,32.0,0.0,0.0,0.0,com.android.assetstudiolib.Util,0.0,64,0.0
12848,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,com.android.assetstudiolib.Util.Effect,0.0,64,0.0
12849,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,com.android.assetstudiolib.Util.FillEffect,0.0,64,0.0
12850,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,com.android.assetstudiolib.Util.ShadowEffect,0.0,64,0.0
12851,2.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,com.android.chimpchat.AllTests,0.0,64,0.0
12852,7.0,0.0,0.0,2.0,0.0,11.0,10.0,0.0,0.0,0.0,com.android.chimpchat.ChimpChat,0.0,64,0.0
12853,11.0,0.0,0.0,2.0,0.0,31.0,42.0,0.0,0.0,0.0,com.android.chimpchat.ChimpManager,0.0,64,0.0
12854,3.0,0.0,0.0,1.0,0.0,7.0,10.0,0.0,0.0,0.0,com.android.chimpchat.ImageUtilsTest,0.0,64,0.0
12855,8.0,0.0,0.0,2.0,0.0,14.0,14.0,0.0,0.0,0.0,com.android.chimpchat.adb.AdbBackend,0.0,64,0.0
12856,15.0,0.0,0.0,3.0,0.0,57.0,59.0,0.0,0.0,0.0,com.android.chimpchat.adb.AdbChimpDevice,0.0,64,0.0
12857,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,com.android.chimpchat.adb.AdbChimpDeviceTest,0.0,64,0.0
12858,4.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,com.android.chimpchat.adb.AdbChimpImage,0.0,64,0.0
12859,1.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,com.android.chimpchat.adb.CommandOutputCapture,0.0,64,0.0
12860,2.0,0.0,0.0,1.0,0.0,9.0,4.0,0.0,0.0,0.0,com.android.chimpchat.adb.LinearInterpolator,0.0,64,0.0
12861,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,com.android.chimpchat.adb.LinearInterpolator.Callback,0.0,64,0.0
12862,5.0,0.0,0.0,2.0,0.0,6.0,7.0,0.0,0.0,0.0,com.android.chimpchat.adb.LinearInterpolator.Point,0.0,64,0.0
12863,3.0,0.0,0.0,2.0,0.0,8.0,12.0,0.0,0.0,0.0,com.android.chimpchat.adb.LinearInterpolatorTest,0.0,64,0.0
12864,2.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,com.android.chimpchat.adb.LinearInterpolatorTest.Collector,0.0,64,0.0
12865,1.0,0.0,0.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,com.android.chimpchat.adb.LoggingOutputReceiver,0.0,64,0.0
12866,7.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,com.android.chimpchat.adb.image.CaptureRawAndConvertedImage,0.0,64,0.0
12867,3.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,com.android.chimpchat.adb.image.CaptureRawAndConvertedImage.ChimpRawImage,0.0,64,0.0
12868,3.0,0.0,0.0,2.0,0.0,6.0,9.0,0.0,0.0,0.0,com.android.chimpchat.adb.image.ImageUtils,0.0,64,0.0
12869,1.0,0.0,0.0,7.0,0.0,11.0,11.0,0.0,0.0,0.0,com.android.chimpchat.adb.image.SixteenBitColorModel,0.0,64,0.0
12870,1.0,0.0,0.0,6.0,0.0,11.0,12.0,0.0,0.0,0.0,com.android.chimpchat.adb.image.ThirtyTwoBitColorModel,0.0,64,0.0
12871,1.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,com.android.chimpchat.core.By,0.0,64,0.0
12872,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,com.android.chimpchat.core.ChimpException,0.0,64,0.0
12873,3.0,0.0,0.0,2.0,2.0,11.0,21.0,0.0,0.0,0.0,com.android.chimpchat.core.ChimpImageBase,0.0,64,0.0
12874,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,com.android.chimpchat.core.ChimpImageBase.BufferedImageChimpImage,0.0,64,0.0
12875,1.0,0.0,0.0,1.0,0.0,7.0,9.0,0.0,0.0,0.0,com.android.chimpchat.core.ChimpRect,0.0,64,0.0
12876,1.0,0.0,0.0,1.0,0.0,16.0,20.0,0.0,0.0,0.0,com.android.chimpchat.core.ChimpView,0.0,64,0.0
12877,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,com.android.chimpchat.core.IChimpBackend,0.0,64,0.0
12878,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,com.android.chimpchat.core.IChimpDevice,0.0,64,0.0
12879,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,com.android.chimpchat.core.IChimpImage,0.0,64,0.0
12880,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,com.android.chimpchat.core.IChimpView,0.0,64,0.0
12881,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,com.android.chimpchat.core.IMultiSelector,0.0,64,0.0
12882,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,com.android.chimpchat.core.ISelector,0.0,64,0.0
12883,1.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,com.android.chimpchat.core.MultiSelectorText,0.0,64,0.0
12884,4.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,com.android.chimpchat.core.PhysicalButton,0.0,64,0.0
12885,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,com.android.chimpchat.core.SelectorAccessibilityIds,0.0,64,0.0
12886,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,com.android.chimpchat.core.SelectorId,0.0,64,0.0
12887,6.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,com.android.chimpchat.core.TouchPressType,0.0,64,0.0
12888,11.0,0.0,0.0,3.0,0.0,20.0,21.0,0.0,0.0,0.0,com.android.chimpchat.hierarchyviewer.HierarchyViewer,0.0,64,0.0
12889,16.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,com.android.ddmlib.AdbCommandRejectedException,0.0,64,0.0
12890,3.0,0.0,0.0,1.0,0.0,24.0,62.0,0.0,0.0,0.0,com.android.ddmlib.AdbHelper,0.0,64,0.0
12891,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,com.android.ddmlib.AdbHelper.AdbResponse,0.0,64,0.0
12892,5.0,0.0,0.0,4.0,0.0,10.0,18.0,0.0,0.0,0.0,com.android.ddmlib.AllocationInfo,0.0,64,0.0
12893,3.0,0.0,0.0,1.0,0.0,8.0,18.0,0.0,0.0,0.0,com.android.ddmlib.AllocationInfo.AllocationSorter,0.0,64,0.0
12894,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.ddmlib.AllocationInfo.SortMode,0.0,64,0.0
12895,25.0,0.0,0.0,2.0,0.0,43.0,98.0,0.0,0.0,0.0,com.android.ddmlib.AndroidDebugBridge,0.0,64,0.0
12896,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,com.android.ddmlib.AndroidDebugBridge.IClientChangeListener,0.0,64,0.0
12897,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,com.android.ddmlib.AndroidDebugBridge.IDebugBridgeChangeListener,0.0,64,0.0
12898,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,com.android.ddmlib.AndroidDebugBridge.IDeviceChangeListener,0.0,64,0.0
12899,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,com.android.ddmlib.BadPacketException,0.0,64,0.0
12900,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,com.android.ddmlib.CanceledException,0.0,64,0.0
12901,1.0,0.0,0.0,8.0,0.0,14.0,19.0,0.0,0.0,0.0,com.android.ddmlib.ChunkHandler,0.0,64,0.0
12902,28.0,0.0,0.0,12.0,0.0,42.0,82.0,0.0,0.0,0.0,com.android.ddmlib.Client,0.0,64,0.0
12903,14.0,0.0,0.0,20.0,0.0,44.0,46.0,0.0,0.0,0.0,com.android.ddmlib.ClientData,0.0,64,0.0
12904,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.ddmlib.ClientData.AllocationTrackingStatus,0.0,64,0.0
12905,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.ddmlib.ClientData.DebuggerStatus,0.0,64,0.0
12906,4.0,0.0,0.0,3.0,0.0,9.0,11.0,0.0,0.0,0.0,com.android.ddmlib.ClientData.HeapData,0.0,64,0.0
12907,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,com.android.ddmlib.ClientData.IHprofDumpHandler,0.0,64,0.0
12908,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,com.android.ddmlib.ClientData.IMethodProfilingHandler,0.0,64,0.0
12909,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.ddmlib.ClientData.MethodProfilingStatus,0.0,64,0.0
12910,0.0,0.0,0.0,2.0,0.0,5.0,6.0,0.0,0.0,0.0,com.android.ddmlib.CollectingOutputReceiver,0.0,64,0.0
12911,4.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,com.android.ddmlib.DdmConstants,0.0,64,0.0
12912,7.0,0.0,0.0,9.0,0.0,20.0,20.0,0.0,0.0,0.0,com.android.ddmlib.DdmPreferences,0.0,64,0.0
12913,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,com.android.ddmlib.DebugPortManager,0.0,64,0.0
12914,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,com.android.ddmlib.DebugPortManager.IDebugPortProvider,0.0,64,0.0
12915,1.0,0.0,0.0,1.0,0.0,14.0,33.0,0.0,0.0,0.0,com.android.ddmlib.Debugger,0.0,64,0.0
12916,2.0,0.0,0.0,12.0,0.0,54.0,68.0,1.0,0.7419354838709676,0.0,com.android.ddmlib.Device,85.01344086021504,64,0.011272727272727273
12917,1.0,0.0,0.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,com.android.ddmlib.Device.InstallReceiver,0.0,64,0.0
12918,5.0,0.0,0.0,1.0,0.0,32.0,110.0,0.0,0.0,0.0,com.android.ddmlib.DeviceMonitor,0.0,64,0.0
12919,5.0,0.0,0.0,1.0,0.0,28.0,71.0,0.0,0.0,0.0,com.android.ddmlib.EmulatorConsole,0.0,64,0.0
12920,4.0,0.0,0.0,1.0,0.0,5.0,9.0,0.0,0.0,0.0,com.android.ddmlib.EmulatorConsole.GsmMode,0.0,64,0.0
12921,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.ddmlib.EmulatorConsole.GsmStatus,0.0,64,0.0
12922,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.ddmlib.EmulatorConsole.NetworkStatus,0.0,64,0.0
12923,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,com.android.ddmlib.EmulatorConsoleTest,0.0,64,0.0
12924,7.0,0.0,0.0,1.0,0.0,11.0,19.0,0.0,0.0,0.0,com.android.ddmlib.FileListingService,0.0,64,0.0
12925,8.0,0.0,0.0,7.0,0.0,26.0,39.0,0.0,0.0,0.0,com.android.ddmlib.FileListingService.FileEntry,0.0,64,0.0
12926,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,com.android.ddmlib.FileListingService.IListingReceiver,0.0,64,0.0
12927,3.0,0.0,0.0,3.0,0.0,8.0,28.0,0.0,0.0,0.0,com.android.ddmlib.FileListingService.LsReceiver,0.0,64,0.0
12928,0.0,0.0,0.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,com.android.ddmlib.GetPropReceiver,0.0,64,0.0
12929,0.0,0.0,0.0,3.0,0.0,6.0,8.0,0.0,0.0,0.0,com.android.ddmlib.HandleAppName,0.0,64,0.0
12930,0.0,0.0,0.0,5.0,0.0,6.0,6.0,0.0,0.0,0.0,com.android.ddmlib.HandleExit,0.0,64,0.0
12931,3.0,0.0,0.0,2.0,0.0,27.0,58.0,0.0,0.0,0.0,com.android.ddmlib.HandleHeap,0.0,64,0.0
12932,0.0,0.0,0.0,3.0,0.0,10.0,15.0,0.0,0.0,0.0,com.android.ddmlib.HandleHello,0.0,64,0.0
12933,0.0,0.0,0.0,3.0,0.0,9.0,25.0,0.0,0.0,0.0,com.android.ddmlib.HandleNativeHeap,0.0,64,0.0
12934,3.0,0.0,0.0,3.0,0.0,18.0,26.0,0.0,0.0,0.0,com.android.ddmlib.HandleProfiling,0.0,64,0.0
12935,2.0,0.0,0.0,3.0,0.0,6.0,7.0,0.0,0.0,0.0,com.android.ddmlib.HandleTest,0.0,64,0.0
12936,0.0,0.0,0.0,2.0,0.0,15.0,38.0,0.0,0.0,0.0,com.android.ddmlib.HandleThread,0.0,64,0.0
12937,1.0,0.0,0.0,3.0,0.0,6.0,7.0,0.0,0.0,0.0,com.android.ddmlib.HandleWait,0.0,64,0.0
12938,2.0,0.0,0.0,2.0,0.0,15.0,31.0,0.0,0.0,0.0,com.android.ddmlib.HeapSegment,0.0,64,0.0
